Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
8206,-4916,-392,16152,-503,-884,2827
8218,-4880,-128,15936,-462,-714,2841
8230,-4852,-356,15656,-543,-263,2762
8242,-4932,-108,15392,-429,286,2614
8254,-5232,-92,15068,-868,836,2356
8266,-5476,-396,15020,-1521,1086,2177
8278,-5596,-864,15028,-1645,1244,2614
8290,-5444,-548,15352,-1752,1410,3010
8302,-4980,88,15564,-1876,1502,3037
8314,-3156,2220,16484,-2432,2232,2705
8326,-1956,4240,17160,-2810,3667,381
8338,-1752,4344,17744,-3458,4741,-1950
8350,-2944,3400,18148,-3138,4330,-3222
8362,-3544,2296,18384,-3620,2757,-4501
8374,-3368,1032,19048,-3175,1881,-4180
8386,-4496,676,19872,-1508,1172,-3563
8398,-5120,912,19776,168,-1402,-3125
8410,-3620,1132,19400,1280,-2347,-2153
8422,-2116,2444,19044,2002,-1082,-1578
8434,-2112,3236,18992,1456,-646,-1805
8446,-2496,2688,18856,822,-1205,-2377
8458,-2444,1852,18804,1757,-2166,-2461
8470,-2112,2216,18684,2696,-2717,-2290
8482,-2496,1776,18804,3246,-3315,-2387
8494,-2632,1304,18676,3966,-4234,-2068
8506,-2624,1244,18688,4879,-5073,-1338
8518,-2084,1664,19108,5748,-5756,-944
8530,-1480,2932,19348,5643,-5643,-967
8542,-988,3696,18528,4639,-5172,-1549
8554,-696,3936,17828,3518,-3900,-2258
8566,-1044,3680,16976,2410,-2725,-2760
8578,-1568,2920,16220,1941,-2391,-2878
8590,-1932,2596,15908,2059,-2589,-2637
8602,-2008,2520,16284,1939,-2458,-2138
8614,-1884,2604,16576,2164,-2188,-1510
8626,-1564,3324,16684,2788,-2282,-1323
8638,-1040,4124,16716,3123,-2101,-1744
8650,-928,4408,16176,3096,-1470,-2536
8662,-1320,4384,15228,2798,-1260,-3417
8674,-1068,4148,13912,2481,-748,-4268
8686,-780,3924,12692,1540,585,-4936
8698,-1208,3612,11548,25,1441,-5443
8710,-1748,2684,10664,-1052,1454,-5754
8722,-1952,1888,10760,-1421,1058,-5495
8734,-2356,1492,11912,-1027,585,-5135
8746,-1748,1844,12752,-1511,1421,-4900
8758,-1708,1404,13248,-1498,2755,-4621
8770,-2492,1552,12828,-1602,2956,-4848
8782,-2892,652,12336,-1378,2348,-4644
8794,-2408,360,11600,-419,2180,-3917
8806,-2088,1124,11240,383,2363,-3617
8818,-1964,1496,10820,-483,2406,-3568
8830,-1992,1120,10636,-657,2637,-3150
8842,-2108,1524,10848,-592,2475,-2863
8854,-2008,1688,11576,-1106,2090,-2615
8866,-1988,1376,12616,-1178,1991,-2304
8878,-1980,1660,13404,-844,2192,-1887
8890,-2352,1628,13840,-516,1984,-1665
8902,-2228,1820,13532,136,1534,-1389
8914,-2320,2012,13024,575,1196,-960
8926,-2520,1956,13076,768,49,-716
8938,-2092,2504,13388,1067,-541,-509
8950,-1784,2992,13740,318,-139,-441
8962,-2420,2908,13920,-590,273,-430
8974,-3116,3036,14232,-1240,-121,-595
8986,-3156,2832,14572,-1976,-397,-596
8998,-3308,2704,14592,-2409,-331,-585
9010,-3380,2424,14480,-2983,-214,-540
9022,-3680,1380,14868,-3477,-1039,-59
9034,-4016,-88,17528,-2625,-3386,1002
9046,-3564,-100,20928,-1301,-4884,2663
9058,-2696,-508,22992,2984,-4448,4689
9070,-1244,3128,24932,3934,-3940,5765
9082,276,5336,25288,3583,-2485,4390
9094,1424,6488,24032,2021,-953,2295
9106,988,5736,21660,-581,58,-539
9118,-212,3388,19920,-2412,305,-2613
9130,-1468,1248,18200,-4490,225,-2793
9142,-2156,-1272,16816,-4917,-212,-1876
9154,-2256,-2416,16400,-3273,-1627,125
9166,-1956,-1468,17428,-2011,-3027,2159
9178,-1040,-488,19100,-2075,-3800,3309
9190,-260,-404,21192,-1553,-3372,4033
9202,320,-312,22364,-306,-2733,4761
9214,296,380,23052,1389,-2064,4785
9226,608,1192,22272,2393,-1620,4022
9238,1056,1564,19776,2156,-521,2646
9250,876,624,16948,1576,798,1511
9262,-76,436,14744,121,1375,1078
9274,-640,-1436,13204,-922,1175,991
9286,-1144,-2568,12524,-6,320,2102
9298,-1148,-1764,12684,927,-178,3195
9310,-1092,-792,12592,-12,-342,3812
9322,-1056,-660,13080,-541,-288,4112
9334,-792,-52,13440,-463,467,4285
9346,-708,652,13580,-567,1051,3926
9358,-1076,572,13340,-561,680,3224
9371,-1804,-148,13460,333,-215,2867
9383,-1624,-132,13120,496,-417,2763
9395,-1668,-24,12888,270,52,2998
9407,-1760,696,12112,-816,925,3083
9419,-1596,1016,11760,-2323,1494,2960
9431,-1716,976,11996,-3451,2081,2873
9443,-2076,844,12264,-3790,2044,2743
9455,-1556,1740,12844,-4223,2216,2780
9467,-2104,1240,12920,-4333,2635,2488
9479,-2928,576,12956,-3128,2027,2420
9491,-2996,612,12904,-1243,1006,2468
9503,-2444,1240,12860,-771,975,2556
9515,-2396,1616,12496,-1134,1812,2404
9527,-2760,1388,12044,-1627,2497,2014
9539,-3084,1028,11908,-1848,2599,1905
9551,-3528,772,12196,-1463,1967,1801
9563,-3392,736,12928,-1116,1761,1758
9575,-2932,916,13300,-1045,2068,1489
9587,-3068,724,13492,-1352,2878,1015
9599,-3764,140,13404,-1941,3348,661
9611,-4232,-696,13328,-2199,3297,499
9623,-4468,-1308,13188,-2164,3477,849
9635,-5020,-1516,13240,-2347,3463,1309
9647,-5196,-1684,13096,-2522,3308,2066
9659,-5244,-1752,13472,-2039,2880,2933
9671,-4796,-1036,13344,-1704,2405,3510
9683,-4536,-548,14032,-1701,1887,3839
9695,-3852,84,14908,-2031,1559,4078
9707,-3244,824,16408,-3109,1996,4290
9719,-3160,928,17372,-4069,2618,4201
9731,-3600,892,18128,-4295,2264,4241
9743,-3836,340,18808,-3644,1530,4549
9755,-4108,424,18836,-1590,563,5215
9767,-3520,1304,18764,566,-1226,5357
9779,-3216,2552,18788,1534,-3480,5122
9791,-2564,3240,19612,1148,-5071,4289
9803,-1644,3440,21240,589,-5340,4091
9815,-1452,3560,22788,166,-4764,3356
9827,-884,3648,23040,222,-4100,2429
9839,-532,3836,22716,784,-3572,1229
9851,-408,4108,21720,1089,-3117,-422
9863,-544,3880,19888,1099,-2802,-1866
9875,-836,3484,18004,922,-2721,-2840
9887,-1208,3016,16388,1105,-3194,-3762
9899,-1236,2792,15396,886,-3297,-4256
9911,-1304,2304,15524,887,-3546,-4042
9923,-1724,2312,16568,1432,-3877,-3830
9935,-1488,2892,17532,1183,-3351,-4021
9947,-1760,2616,18068,968,-2082,-4283
9959,-2384,2476,17860,1125,-1119,-4762
9971,-2448,2416,16892,626,95,-5467
9983,-2524,1780,15028,40,1402,-5234
9995,-3368,1064,13200,-105,1213,-5157
10007,-2868,132,12032,432,229,-4608
10019,-2640,640,11244,843,17,-3785
10031,-2876,1004,11512,415,-654,-3283
10043,-2188,1284,12120,516,-1067,-3145
10055,-1580,2024,12948,424,-724,-3315
10067,-1360,1576,12924,270,211,-3794
10079,-1080,2204,11960,135,942,-3711
10091,-1576,1652,11496,35,1052,-3791
10103,-1704,1684,10876,24,921,-3679
10115,-1564,1648,10396,105,1108,-3153
10127,-1628,2140,10236,-135,1229,-2802
10139,-1596,2504,10068,-665,1159,-2731
10151,-1832,2508,10600,-938,1070,-2352
10163,-2324,2620,11056,-342,312,-1902
10175,-1636,3168,11724,427,-969,-1950
10187,-1164,3100,12728,780,-419,-2130
10199,-1568,3780,13296,630,-256,-1878
10211,-1924,3112,13996,458,-661,-2213
10223,-1796,2652,14804,682,-224,-1689
10235,-2120,2548,15040,971,315,-946
10247,-1496,3104,14840,837,790,-829
10259,-1440,2884,14648,56,1241,-847
10271,-2152,2488,14216,-112,733,-673
10283,-1916,1964,14364,66,-275,-224
10295,-1172,2032,15728,-418,-755,128
10307,-1036,1360,17392,-1608,-600,444
10319,-992,172,18952,-2089,-1035,1070
10331,-1012,-436,20788,-1806,-2191,2040
10343,-908,-1016,22728,-413,-3536,3395
10355,-200,-220,24252,2482,-3930,4882
10367,476,1904,24540,3052,-3933,4904
10379,1080,3104,23368,1686,-3380,3871
10391,700,2644,20784,314,-2307,2562
10403,40,1216,18624,-156,-2170,2232
10415,8,1064,17640,-588,-2803,2606
10427,-80,1356,17968,-1558,-3403,2781
10439,-124,1096,18888,-2016,-3691,2653
10451,-276,552,20592,-1509,-3362,2490
10463,-576,124,21092,-425,-2853,2573
10475,-600,352,20344,1011,-2375,2294
10487,-576,652,19116,1695,-2640,1942
10499,-352,792,18136,1592,-2322,1186
10511,440,312,17024,508,-1328,265
10523,-568,-736,15844,167,-302,248
10535,-1192,-1376,15464,557,-585,750
10547,-1000,-876,15156,992,-559,1297
10559,-532,316,15492,213,308,1476
10571,-608,796,15104,-1266,1628,1147
10583,-856,580,14456,-1948,2487,865
10595,-824,436,13836,-1684,2640,518
10607,-1012,-100,13296,-1035,2390,122
10619,-1416,-468,13096,90,1366,-80
10631,-1416,-692,12872,1078,839,-77
10643,-996,-288,12304,1284,1010,96
10655,-816,-448,12024,617,1708,-199
10667,-904,-108,11484,-850,2978,-187
10679,-1164,-520,10856,-2567,3871,-35
10691,-1820,-760,10500,-3227,3810,423
10703,-1692,-556,10212,-3128,2934,1106
10715,-1252,20,10720,-2364,2247,1574
10727,-1080,752,10624,-2127,2092,1947
10739,-1088,1092,9812,-1647,1612,2030
10751,-1052,1124,9080,-1219,489,2324
10763,-776,1316,9392,-960,-426,2320
10775,-816,1288,10612,-1044,-723,2479
10787,-1420,1300,12220,-1098,-858,2364
10799,-1508,1616,13072,-1227,-1121,2063
10811,-1092,1448,13996,-578,-602,1542
10823,-1196,1628,14200,209,87,1079
10835,-1716,1828,14196,501,458,19
10847,-2424,844,14496,91,455,-1097
10859,-3576,-520,15040,-295,692,-1720
10871,-4820,-2072,15460,-1156,1757,-1019
10883,-5860,-2972,14988,-1617,2392,480
10895,-5692,-2904,14272,-1270,2292,1603
10907,-4888,-1804,13820,-1550,2380,2342
10919,-5256,-1496,13460,-2199,2102,2978
10931,-5324,-1100,13512,-2070,664,3897
10943,-4684,-96,13628,-1171,-973,4999
10955,-2520,1452,13360,-467,-1707,5874
10967,-464,3740,14328,-623,-2002,5797
10979,516,4144,16532,-895,-1921,4709
10991,-260,4900,19136,-1317,-3091,2586
11003,-528,4224,21848,-2177,-3538,-16
11015,-1120,2204,23164,-1722,-2432,-1337
11027,-2352,740,22412,-519,-1965,-1833
11039,-3020,-460,20956,648,-2893,-1672
11051,-3568,-524,20336,1580,-4237,-956
11063,-3052,-132,20664,2286,-5197,-468
11075,-1992,784,21480,2377,-5216,272
11087,-1316,2080,22072,1904,-4961,89
11099,-928,3080,22612,725,-4324,-600
11111,-512,3084,22120,-319,-3044,-1481
11123,32,2820,20984,-1218,-1123,-2049
11135,-284,2188,19720,-1169,-359,-2153
11147,-488,2468,18932,-38,-1239,-2185
11159,168,3176,18028,856,-1991,-2585
11171,916,3788,17696,776,-1692,-3252
11183,908,3472,17036,74,-347,-3980
11195,12,2332,15928,-133,230,-4165
11207,-740,1716,15552,549,-542,-3687
11219,-836,1712,15624,1511,-1500,-3464
11231,-132,2560,15904,1422,-1104,-3311
11243,0,2668,15984,890,366,-3382
11255,-372,2708,15492,452,1278,-3637
11267,-524,2640,15044,350,1554,-3812
11279,-404,2712,14524,201,1831,-4086
11291,-228,2456,13704,-33,2027,-4282
11303,-280,2112,13348,-104,2067,-4269
11315,-624,2004,12844,-96,2018,-4301
11327,-436,1800,12488,-163,2106,-3906
11339,-736,1500,12280,296,2274,-3520
11351,-920,1820,11912,423,2069,-3582
11363,-844,1704,11224,905,1679,-3712
11375,-448,1988,10224,903,1806,-3712
11387,-728,1676,9256,609,1855,-3494
11399,-1348,1300,8568,-182,674,-2918
11411,-1708,920,8988,-1454,-709,-2111
11423,-944,752,9608,-1780,-664,-1431
11435,-332,1372,10612,-1569,725,-587
11447,-1004,2100,11408,-1715,1827,-371
11459,-1544,2176,12116,-1165,1198,-733
11471,-1344,2328,12784,-416,622,-1108
11483,-1128,2268,13824,-72,972,-1251
11495,-1808,2120,13940,67,1649,-995
11507,-1804,2120,13472,295,1334,-1015
11519,-1408,2236,13956,-214,1336,-855
11531,-2012,1664,14460,-1155,1871,-246
11543,-2200,1428,14476,-966,1444,243
11555,-1928,1880,15428,-248,380,562
11567,-1528,2612,16496,349,-580,195
11579,-916,2932,16872,-613,-310,-146
11591,-1376,2352,16872,-1334,383,-410
11603,-1568,1696,16168,-1370,125,-294
11615,-1312,1764,15720,-1465,-964,44
11627,-1404,1716,16160,-2448,-2188,353
11639,-1268,984,17640,-3185,-3085,869
11651,-1392,908,20036,-4071,-3144,2119
11663,-1996,508,21228,-5379,-2810,3368
11675,-1840,-272,21416,-4780,-3004,4442
11687,224,108,22040,-2097,-3231,5299
11699,1732,1680,22536,-148,-2611,4780
11711,996,3084,22264,-1488,-2977,2854
11723,704,1076,20436,-3691,-2410,796
11735,-168,-1688,18908,-3769,-1913,916
11747,-880,-2488,18224,-2885,-2939,2126
11759,-264,-2416,18552,-1879,-4482,3310
11771,536,-1848,20212,-1216,-4755,4394
11783,768,-1184,21216,-858,-3985,5006
11795,924,-816,22072,15,-2785,5323
11807,684,-84,22100,1029,-2127,5171
11819,900,608,20932,1538,-1741,4325
11831,916,172,18708,2071,-1112,3390
11843,1316,244,17112,2156,-227,2803
11855,916,1052,15612,71,408,2523
11867,880,-936,14192,-1360,741,2208
11879,488,-1480,14128,-551,67,3389
11891,292,88,15436,114,-646,3745
11903,1008,1436,16376,-607,112,3097
11915,1200,1528,16572,-1399,2049,2243
11927,236,1248,15408,-1048,2966,1318
11939,-332,1008,13972,-509,2307,428
11951,-212,692,12760,84,1874,-348
11963,-432,252,12036,405,1855,-910
11975,-936,-288,11484,45,1888,-1196
11987,-1516,-352,11200,-1074,1930,-1061
11999,-1772,-2028,11056,-2146,1931,-591
12011,-2532,-2364,11128,-1611,2098,1298
12023,-1908,-1652,11428,-652,2057,2424
12035,-1388,-332,12000,-544,1971,2744
12047,-1148,244,12184,-1226,2320,2572
12059,-1092,296,11632,-1094,2852,2586
12071,-1332,440,10792,-738,2584,2619
12083,-1280,348,10904,-399,1692,2600
12095,-1124,780,11164,-458,1276,2607
12107,-1068,688,11496,-674,1243,2678
12119,-1084,1108,12184,-809,1356,2402
12131,-1416,940,12432,-1369,1667,2189
12143,-1968,148,13316,-1018,1607,2038
12155,-2084,184,13668,-457,1613,2130
12167,-1948,648,13572,-108,1657,1931
12179,-2040,872,13524,-291,1785,1441
12191,-2296,400,13372,-738,1632,649
12203,-2968,-368,13628,-1303,1806,313
12215,-3960,-1236,13300,-1572,1783,536
12227,-4088,-1420,13384,-1338,1041,765
12239,-3848,-976,14100,-1676,832,916
12251,-3632,-708,14388,-2599,1285,1356
12263,-3604,-916,14824,-2660,1562,1672
12275,-3464,-588,15528,-2015,747,1971
12287,-3184,212,16976,-1393,-326,2108
12299,-2676,-44,18180,271,-1117,1941
12311,-2488,548,19280,2990,-2298,2207
12323,-2772,856,20608,6474,-5155,1776
12335,-2856,1244,22484,10154,-8382,1833
12347,-2796,2648,23688,12869,-10752,1711
12359,-1292,3948,23788,12665,-10083,1224
12371,652,5452,22580,10169,-6891,774
12383,1804,6484,21596,6196,-2984,-370
12395,2164,6336,20676,1511,-22,-2060
12407,1440,4412,20376,-1184,1211,-3525
12419,596,2440,19772,-812,771,-4003
12431,-20,2052,19008,498,-578,-3946
12443,-236,1684,17952,1425,-1765,-3844
12455,-140,1828,17060,2498,-2289,-3500
12467,-196,2436,15440,2839,-2534,-3294
12479,156,2612,14300,2337,-2620,-3484
12491,300,2436,14116,958,-1796,-3248
12503,84,2336,14324,34,-688,-3003
12515,-192,2344,15052,-1233,-328,-2567
12527,-580,2448,16404,-1388,-713,-2040
12539,-320,3056,17264,-900,-883,-1771
12551,460,3736,17692,-395,-264,-1847
12563,720,4520,17100,-391,1148,-2469
12575,596,4332,15724,-732,2136,-3481
12587,552,3628,14280,-1222,2653,-4420
12599,-144,2728,13212,-1380,2797,-4497
12611,-328,1692,12028,-1396,2473,-4250
12623,-348,1196,11684,-1027,1602,-3482
12635,-284,1576,11896,-785,1032,-2821
12647,-12,2056,12240,-592,1020,-2468
12659,144,2996,12000,-559,1278,-2545
12671,272,3360,11392,-1035,1808,-2993
12683,56,3340,10528,-1045,1863,-3562
12695,-64,3144,10056,-1084,1552,-4016
12707,-396,3016,10276,-1305,1281,-4565
12719,-1004,2280,10396,-1641,1107,-4709
12731,-1332,1728,10756,-1439,1179,-4439
12743,-1492,1372,10984,-1186,1294,-3994
12755,-2092,1316,11228,-1140,1118,-3567
12767,-1600,1388,11376,-1032,1060,-3337
12779,-1292,1876,11640,-1520,1579,-2922
12791,-1232,1440,12300,-1472,1834,-2657
12803,-1920,1488,13024,-902,1319,-2355
12815,-2448,1304,13536,-1187,503,-2227
12827,-2448,420,13696,-1285,374,-1690
12839,-2824,-164,13628,-1101,68,-674
12851,-2972,-260,14808,-1530,-436,560
12863,-3040,-364,15776,-2001,-210,1665
12875,-2252,-500,16564,-1028,425,3156
12887,-1552,468,17208,-189,928,4232
12899,-1176,1916,17688,-389,1283,4602
12911,-860,2388,18672,-1501,1030,4440
12923,-524,2320,19604,-2443,1078,4191
12935,-208,1656,20736,-2696,916,4485
12947,-148,1488,21836,-2492,526,4567
12959,-416,1368,22752,-2468,97,4651
12971,-612,1196,22856,-2269,-678,4615
12983,-316,1056,22424,-1869,-1197,4729
12995,168,1144,22156,-1651,-1381,4640
13007,316,1568,21844,-2322,-1406,4174
13019,-8,700,21460,-3802,-1176,3587
13031,-540,-696,21112,-4106,-1215,3713
13043,-612,-1384,20924,-3736,-1865,4522
13055,-408,-1236,21060,-3109,-2174,5136
13067,192,-1512,20724,-2778,-2052,5444
13079,356,-2004,20412,-2076,-1641,5840
13091,192,-2000,19588,-1009,-1403,6093
13103,712,-1756,18208,-382,-1333,6074
13115,1496,-980,16772,-146,-848,6048
13127,1776,-1228,14692,-88,355,5518
13139,1648,-1608,12848,-565,598,5260
13151,1080,-2240,11844,-949,46,5280
13163,580,-2832,11376,-457,-1287,5933
13175,348,-2492,11880,467,-2999,6749
13187,552,-1868,13412,1287,-4004,7387
13199,860,-1152,14212,1915,-3762,7688
13211,1132,-128,14232,2342,-3359,7357
13223,1140,72,13868,2522,-2744,6488
13235,616,-176,13312,2561,-2336,5657
13247,280,-496,12700,2187,-1739,5055
13259,0,-968,11760,1575,-1111,4687
13271,-372,-1176,11372,579,-482,4708
13283,-1068,-1600,10856,-555,144,5076
13295,-1332,-1668,10836,-1405,271,5582
13307,-1332,-1576,11244,-2170,697,6096
13319,-1764,-1596,11656,-2245,678,6564
13331,-1932,-1712,11920,-1344,75,7207
13343,-1604,-984,12288,-296,-760,7665
13355,-980,-408,12704,-56,-779,7933
13367,-1244,-352,13248,-117,-498,7890
13379,-1340,-452,13828,-273,-171,8129
13391,-1236,-400,14200,74,251,8576
13403,-880,216,14016,174,788,8718
13415,-596,972,14076,-206,1398,8484
13427,-536,1280,14240,-834,2302,7799
13439,-860,884,14060,-1211,3084,7118
13451,-1940,204,13724,-987,2917,6699
13463,-2616,-528,13512,-103,1636,6538
13475,-2100,-392,13420,2,1911,6728
13487,-2232,-316,13672,-696,2966,6994
13499,-2876,-340,13288,-1139,2875,6950
13511,-2808,-336,13672,-1086,2119,6895
13523,-2392,128,14240,-1107,2190,6893
13535,-2332,476,14584,-1301,2943,6783
13547,-2788,116,14472,-1239,2937,6501
13559,-2936,-192,14452,-728,2536,6431
13571,-2828,-216,14124,103,2207,6528
13583,-2420,440,14180,505,2059,6509
13595,-1968,1016,14236,332,2342,6165
13607,-1840,1216,14488,147,2473,5560
13619,-2108,1496,14880,-36,2505,4889
13631,-1904,1224,15492,128,2742,4365
13643,-1992,1432,16220,650,2979,3920
13655,-2076,1948,16488,764,3195,3099
13667,-1940,2032,17204,-78,3679,2253
13679,-2516,1492,17444,-730,4278,1970
13691,-2496,1360,17628,-888,4425,1907
13703,-2528,1236,18368,-571,3691,1685
13715,-1984,736,18856,-653,3364,1888
13727,-2000,236,19136,-220,3273,2808
13739,-1996,460,19112,390,2791,3846
13751,-1436,836,19248,1595,1666,4722
13763,-672,1780,19520,2209,1094,5040
13775,-160,2252,19124,2321,808,4861
13787,-148,1948,18736,2031,551,4466
13799,-184,1528,18012,2171,230,4600
13811,-68,1848,17968,2359,111,4959
13823,164,2300,18012,2403,351,5089
13835,464,3440,17148,1908,984,4807
13847,556,3868,15996,866,1569,4258
13859,292,3780,15236,74,1786,3616
13871,-420,3256,14688,-199,1571,3280
13883,-508,3452,14224,-420,1583,3152
13895,-640,3376,14252,-746,1759,3171
13907,-968,3184,14680,-716,1650,3089
13919,-1172,2744,15236,-598,1264,3201
13931,-1224,2264,15780,223,678,3498
13943,-676,2484,15960,745,335,3699
13955,-688,2320,16472,660,725,3760
13967,-780,2072,16224,497,1517,4036
13979,-680,2068,15752,350,2201,4134
13991,-712,2244,15344,-148,2667,4090
14003,-708,2060,14712,-1108,3147,3832
14015,-1024,1380,13712,-1470,3319,3826
14027,-1320,1356,12776,-1136,2816,4182
14039,-1068,2000,12324,-1232,2606,4445
14051,-988,2028,12084,-1764,2771,4538
14063,-1640,1708,11712,-1710,2322,4987
14075,-2008,1924,11748,-1166,1044,5243
14087,-1556,2168,12012,-1046,371,5416
14099,-1428,2456,12944,-1379,791,5559
14111,-1616,2580,13596,-1831,1123,5358
14123,-1796,2416,13720,-2283,1155,5127
14135,-2148,2112,14140,-2291,910,5111
14147,-2328,1808,14656,-2101,416,5099
14159,-2388,1664,15204,-2190,416,5224
14171,-2732,1088,15316,-2318,757,5746
14183,-2840,1128,15600,-2163,858,6404
14195,-2908,1364,15708,-2379,1225,6984
