Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
9293,-1104,-1620,13480,-6808,5020,-1341
9305,-2244,-3320,14644,-3808,3273,-798
9317,-2428,-2484,16240,854,814,140
9329,-1468,-204,17272,3472,-68,362
9341,-1272,716,17300,3153,590,110
9353,-1372,572,16240,2318,1162,606
9365,-1488,-104,16420,2200,277,1675
9377,-1180,880,18188,2925,-1714,2212
9389,-216,1684,20404,3741,-2280,1975
9401,-620,3160,22944,5199,-1607,1058
9413,-116,5084,23704,3751,484,-637
9425,716,5108,21372,58,4146,-3259
9437,-856,2808,17056,-3242,6815,-4879
9449,-1916,484,13012,-7020,5229,-4915
9461,-2692,-3660,11856,-7272,1853,-2867
9473,-2180,-5876,12564,-2946,-2646,265
9485,-1092,-4680,15620,1653,-7486,4619
9497,788,-2724,20696,6950,-9740,7083
9509,944,1340,24880,11487,-11071,8592
9521,2000,6596,27652,11984,-10702,7223
9533,2992,9012,27716,8863,-7901,4662
9545,4720,8628,25204,3625,-2149,1564
9557,2988,5940,20328,-586,2957,-152
9569,612,4268,16236,-3672,3777,-793
9581,408,2052,12904,-6247,3316,-790
9593,152,-384,11868,-5942,1702,551
9605,-568,-972,12476,-2517,-270,2351
9617,-1196,932,14548,879,-2360,3094
9629,-268,2936,16244,2641,-2629,2401
9641,-208,4048,16616,2889,-1383,1132
9653,264,4516,15980,1791,665,158
9665,-96,3356,15060,1348,2765,-610
9677,-920,2940,13540,739,2913,-1805
9689,-1456,1684,12100,953,1154,-2374
9701,-1480,544,11160,1590,25,-1960
9713,-940,40,10144,2950,-2297,-498
9725,-116,936,10260,3514,-3145,694
9737,764,2404,10712,2389,-1535,2038
9749,1528,3696,10768,836,770,2527
9761,1308,4704,10976,-253,1597,2367
9773,644,5088,11320,-1093,1197,1346
9785,908,5140,11736,-2240,875,295
9797,1376,4460,11724,-3067,1822,-586
9809,1304,4004,11276,-3952,3456,-867
9821,940,3080,10628,-5141,5021,-883
9833,484,1824,9984,-5798,6425,-599
9845,-196,644,10324,-6102,6214,689
9857,-836,160,11384,-5066,5376,1884
9869,-1060,384,11916,-3453,4808,2848
9881,-1340,1856,12724,-2328,3910,2789
9893,-1664,2524,14284,-2871,2969,2255
9905,-1216,2992,15424,-4859,3017,1282
9917,-976,1056,15812,-7406,3716,756
9929,-1104,-1020,14984,-6912,3360,1743
9941,-1484,-1732,14712,-3806,1362,3249
9953,-1660,-180,15992,-759,-1021,3869
9965,-1164,1228,17208,-181,-1854,3753
9977,-404,1920,17720,-813,-624,3038
9989,-32,1708,17916,-2070,1395,2440
10001,-436,1152,17308,-3281,2198,1830
10013,-1384,40,17048,-3409,1369,1495
10025,-1904,-524,17264,-2436,118,1715
10037,-1628,-92,17244,-1368,-550,2344
10049,-1752,888,17104,-506,-727,2643
10061,-1912,1480,16844,226,-1537,2516
10073,-2476,1572,17564,725,-2897,1991
10085,-2676,984,18344,1470,-4827,996
10097,-2508,-232,19056,1911,-6882,96
10109,-1732,-1972,19088,3923,-8257,51
10121,-1156,-1068,20232,4924,-8740,643
10133,-456,444,21040,3017,-7627,829
10145,-312,1096,21392,-387,-5043,396
10157,-376,828,21024,-3782,-2483,-254
10169,-684,-596,19624,-5181,-905,-897
10181,-1332,-1776,19120,-3812,-1523,-874
10193,-1268,-2352,18860,-473,-3672,-597
10205,-1352,-1308,19576,4108,-5878,-899
10217,-788,536,20528,6461,-6980,-1482
10229,852,1896,20496,6125,-5471,-2324
10241,1616,2360,19092,4322,-1671,-3220
10253,732,1680,16980,2178,1613,-3863
