Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
8817,-9380,9084,6748,-1479,3183,951
8829,-10196,9452,7152,-2102,3007,961
8841,-13124,9272,7816,-2796,2098,1025
8853,-12220,9716,6132,-3259,2425,1117
8865,-12292,9724,5144,-4583,2633,1344
8877,-11824,9116,5928,-6138,2788,1481
8889,-10868,8236,5904,-7254,2835,1554
8901,-11308,5428,4812,-7013,3480,1489
8913,-10208,6296,5780,-5974,3420,1385
8925,-8976,8152,6912,-5452,3080,1400
8937,-9320,9104,7572,-5975,2817,1361
8949,-9176,10088,7424,-7539,3112,1510
8961,-10112,9292,8012,-9379,3308,1745
8973,-10868,8200,7848,-9825,3315,1908
8985,-11240,7264,8532,-8877,3244,1995
8997,-10948,7688,9352,-8002,3184,2134
9009,-10444,8900,10024,-8791,3293,2595
9021,-10564,10004,10564,-11450,3535,3579
9033,-10004,10144,10260,-14497,4242,4695
9045,-9324,8868,10032,-15848,4234,5534
9057,-10196,8612,11296,-16055,4330,6027
9069,-9776,9456,12348,-16006,4480,6344
9081,-9624,9908,12732,-16431,4709,6613
9093,-8680,10180,12532,-16990,4972,6770
9105,-8428,10276,13184,-17114,5265,6676
9117,-7200,10512,14952,-16964,5646,6319
9129,-6496,10460,14408,-16882,6658,5849
9141,-6528,11020,15204,-17458,7655,5376
9153,-7184,11860,14048,-18749,8830,5180
9165,-8648,11376,14236,-19669,9826,4958
9177,-7928,10468,14688,-19547,10887,4522
9189,-8136,9544,14512,-18776,11588,4019
9201,-9144,9116,14008,-17763,12171,3680
9213,-9772,9356,13284,-17335,12214,3530
9225,-9960,10060,11940,-18051,12441,3655
9237,-10440,9768,11000,-19327,12426,3941
9249,-11380,9256,9956,-20298,11610,4168
9261,-11888,8436,9700,-20304,11064,4274
9273,-11848,8172,9316,-19917,10374,4274
9285,-11644,8504,8548,-19836,9796,4167
9297,-11408,8880,8160,-20382,9163,4121
9309,-11196,8916,7984,-21341,8610,4020
9321,-10884,8760,7908,-22359,8189,3924
9333,-10484,8196,7916,-23024,7892,3764
9345,-10884,7320,8276,-22857,7573,3496
9357,-10704,6796,8184,-21990,7200,3167
9369,-10928,6936,8032,-21225,6982,2938
9381,-10888,7208,7916,-21098,6911,2866
9393,-10848,6896,7816,-21282,6867,2861
9405,-10540,6468,7684,-21256,6870,2933
9417,-10732,6112,7272,-20900,6900,3133
9429,-10704,5492,7636,-20033,6986,3317
9441,-10532,5624,7320,-19346,7004,3549
9453,-10536,5852,7148,-19068,7117,3811
9465,-10464,5884,7176,-19012,7208,4116
9477,-10480,6076,6636,-19090,7364,4452
9489,-10856,5756,6684,-19083,7398,4790
9501,-10864,5728,6304,-18993,7476,5170
9513,-11132,5788,5664,-18810,7498,5527
9525,-11284,5856,5064,-18370,7476,5840
9537,-11508,5668,4544,-17518,7418,6075
9549,-11716,5992,4700,-16506,7216,6254
9561,-11736,6744,4900,-16035,6968,6399
9573,-11836,7464,4480,-16134,6809,6624
9585,-11356,7680,4248,-16590,6704,6799
9597,-11028,7932,4116,-17051,6705,6924
9609,-10836,7880,3604,-17328,6780,7040
9621,-10692,7684,3492,-17147,6793,7108
9633,-10964,7484,3168,-16694,6781,7118
9645,-11228,7532,2832,-16406,6767,7197
