Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
8084,1988,-1340,16020,-2323,-1113,2437
8096,2204,-604,16412,-3106,1455,2549
8108,1636,-492,15976,-3284,3431,2029
8120,956,-424,14784,-3209,4199,1571
8132,140,-864,13588,-2673,3851,1067
8144,12,-1088,12688,-1978,3240,591
8156,-172,-1568,11640,-1951,2910,670
8168,-872,-1920,11272,-1388,2032,1250
8180,-1220,-2208,11464,-348,1110,2283
8192,-1100,-1692,11860,674,520,3226
8204,-596,-828,11908,1110,977,3460
8216,-88,-116,11444,748,2154,3492
8228,40,256,10804,513,3022,3244
8240,-364,364,9844,488,3320,2674
8252,-632,516,9800,370,3014,2336
8264,-416,744,9916,-418,3093,2153
8276,-812,388,10108,-1089,3671,2188
8288,-1272,444,10312,-1411,3813,2361
8300,-1844,260,10288,-1813,3489,2695
8312,-2520,-28,10864,-1333,2305,3044
8324,-2008,204,11200,-964,1722,3549
8336,-1668,736,11488,-694,1583,3864
8348,-1968,924,11852,-495,1541,3715
8360,-2040,1356,12320,-619,1632,3155
8372,-2528,748,12724,-910,2106,2425
8384,-2676,392,13080,-1545,2567,2372
8396,-3032,-116,13388,-1838,3068,2573
8408,-3548,-312,13496,-2007,3258,2716
8420,-3488,-388,13468,-2292,3185,2847
8432,-3476,-424,13536,-2539,3447,3032
8444,-3612,-208,13812,-3015,3701,3208
8456,-3644,-360,13644,-3432,3597,3353
8468,-4104,-612,14188,-3044,2453,3646
8480,-3848,-204,14860,-2522,1079,3813
8492,-3204,168,15932,-2069,-12,4001
8504,-2568,872,17256,-1769,-319,3899
8516,-2240,1176,18232,-1626,-329,3522
8528,-2140,1500,19020,-808,-949,3034
8540,-1916,2056,19604,70,-1663,2297
8552,-1716,2372,20296,525,-1783,1189
8564,-2132,1876,20448,954,-1705,268
8576,-3172,932,20700,1728,-2077,123
8588,-3824,736,20732,2955,-3415,408
8600,-2916,1448,20652,3344,-4520,720
8612,-1672,1896,21000,2743,-4681,1031
8624,-600,2156,21184,2114,-3899,1269
8636,-548,2336,20876,2380,-3816,1708
8648,-516,2904,20808,3648,-5128,1527
8660,140,3756,20872,4800,-6616,1398
8672,1160,4548,20304,5609,-6786,481
8684,1796,5440,19812,6378,-5382,-558
8696,1892,6328,18740,4285,-3733,-1744
8708,1104,5340,17364,2229,-2154,-3382
8720,-64,3712,16656,1842,-2281,-3698
8732,-740,3712,16784,1753,-3185,-3490
8744,-300,3864,17844,1170,-3343,-3279
8756,656,4344,18352,522,-1415,-3331
8768,492,4596,17872,-309,841,-3626
8780,-224,4148,16768,-388,1669,-4068
8792,-472,3696,15592,489,1233,-4402
8804,-12,3396,14448,1180,907,-4616
8816,48,3380,13704,1722,410,-4848
8828,180,3368,13240,1626,281,-5242
8840,32,2860,13112,1664,499,-5689
8852,-84,2796,12896,1179,1052,-5905
8864,-484,2232,12356,683,1902,-6071
8876,-368,2012,11740,415,2668,-6038
8888,-600,1688,10476,252,3123,-5838
8900,-560,1964,9528,-231,3377,-5776
8912,-644,1808,8896,-863,3473,-5640
8924,-780,1572,8260,-1482,3393,-5282
8936,-1704,1168,8512,-1499,2563,-4635
8948,-1632,1608,9380,-1383,1376,-3691
8960,-1576,2220,10496,-1265,681,-3130
8972,-264,2176,10856,-2188,1393,-2913
8984,-1400,2144,11656,-1605,1056,-2491
8996,-1176,2780,12272,-1538,117,-2457
9008,-732,2604,13152,-1621,-76,-1808
9020,-652,2872,13328,-1103,321,-1550
9032,-1040,3124,13756,-634,-350,-1593
9044,-508,3444,14136,-224,-833,-2184
9056,-116,3316,14380,-455,-2,-2656
9068,-768,2984,14600,-870,282,-2757
9080,-1152,2320,14840,-1303,402,-2840
9092,-1172,2140,15216,-1625,337,-2429
9104,-1568,1680,16060,-1995,-136,-2158
9116,-1384,1620,16580,-1921,-1197,-1990
9128,-1180,1412,17044,-2120,-1500,-1467
9140,-1508,1312,17296,-2404,-2155,-910
9152,-1184,688,17844,-2464,-2918,-202
9165,-652,572,18548,-2636,-3373,993
9177,60,1152,19376,-3068,-3593,1646
9189,612,1356,20032,-4320,-3459,1586
9201,1196,412,20812,-5219,-3005,1508
9213,656,-460,21612,-5099,-3175,2272
9225,-584,-1120,21860,-3778,-5341,3263
9237,-532,-1112,21868,-1797,-8337,4177
9249,564,-892,22192,-9,-9607,5489
9261,1848,-240,22620,1360,-9050,6315
9273,2352,232,22476,1911,-7922,6601
9285,2644,344,22384,1757,-6551,6324
9297,2784,456,21624,1358,-4666,6006
9309,3060,352,20556,1319,-2717,5508
9321,2984,764,19148,939,-912,4735
9333,2896,784,18052,-276,451,3375
9345,2108,-316,16920,-1114,872,2389
9357,996,-1504,16384,-979,11,2204
9369,844,-1256,15928,-991,-769,2390
9381,1036,-2508,15920,-2066,-825,2270
9393,236,-2748,16128,-711,-261,3496
9405,172,-1520,16488,576,112,4358
9417,700,48,16620,377,882,4027
9429,1116,276,16248,-124,2138,2981
9441,972,20,14920,-356,3453,2072
9453,392,-756,13556,-95,4344,1513
9465,-344,-1440,12060,585,4356,1513
9477,-972,-1664,11132,1071,3202,2086
9489,-812,-1476,10768,1003,2112,2648
9501,-692,-1008,11004,611,2133,3176
9513,-220,-600,10728,103,2875,3348
9525,208,72,10724,-1004,4010,3072
