Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
11803,-4392,3108,13444,-2451,-194,-2190
11815,-4604,2548,12976,-2490,-631,-2399
11827,-4592,2324,12652,-2770,-581,-2339
11839,-4644,2176,12160,-3180,-524,-2146
11851,-4992,1780,12520,-3379,-1259,-1598
11863,-4932,1524,13540,-2438,-2148,-1068
11875,-5052,2096,14452,-1513,-2548,-325
11887,-5280,2616,15232,-968,-2740,271
11899,-4880,3280,15112,-609,-3075,734
11911,-4464,3684,16116,-592,-3086,1277
11923,-4160,3952,16656,-869,-2488,1319
11935,-4136,3940,16776,-889,-1904,1411
11947,-4244,3904,16640,-1427,-1738,1529
11959,-4064,3608,16448,-965,-1860,1672
11971,-3724,3800,16448,-395,-1686,1783
11983,-3612,4388,16168,-782,-1157,1770
11995,-3496,4132,15808,-1571,-859,1662
12007,-3424,3664,15856,-1648,-1022,1308
12019,-3656,3208,16032,-2102,-905,1458
12031,-3776,2816,16084,-2140,-433,1907
12043,-3948,3156,16140,-1780,-287,2221
12055,-3712,3748,15844,-1908,-94,2394
12067,-3796,4236,15120,-2096,147,2198
12079,-3808,4712,14636,-2700,38,1914
12091,-3944,4548,14536,-3898,-26,1605
12103,-3588,3872,14572,-4754,-120,1295
12115,-2920,2560,15436,-5484,-104,1784
12127,-3320,676,17840,-4563,-998,2982
12139,-3716,-760,20868,-1183,-1882,4269
12151,-3024,-288,22348,2269,-1117,5452
12163,-2964,-172,21628,5400,127,5270
12175,-2572,1308,20304,5454,1237,4492
12187,-3260,1204,18060,3726,2097,2708
12199,-2720,260,15524,1389,3557,1290
12211,-2724,-1036,13284,-1387,4379,967
12223,-5308,-2340,12864,-4007,1856,1262
12252,-3288,-2424,13964,1391,741,6627
12264,-2956,1084,15680,1491,717,7582
12276,-2900,2600,16496,1494,25,6617
12288,-3048,4140,17116,4066,-523,5042
12300,-2916,6292,16968,3925,-271,2169
12312,-2356,5744,15824,1156,339,-1310
12324,-2496,2788,14028,-1274,456,-3812
12336,-3096,-236,13040,-1670,299,-4183
12348,-3348,-1716,12564,-2068,-464,-3705
12360,-3564,-1904,12728,-1910,-228,-2623
12372,-4076,-1312,13264,-2877,782,-1966
12384,-4272,-1112,13096,-4495,1882,-1815
12396,-4784,-1872,12464,-4593,1974,-1428
12408,-4880,-2816,12000,-2831,1081,-560
12420,-4584,-2176,12164,-689,440,1007
12432,-4328,-1236,12316,637,-28,2023
12444,-3964,296,12584,1617,-99,2496
12456,-3960,1588,12692,1547,-81,2316
12468,-3648,2156,12836,1012,-176,1634
12480,-3644,1972,12584,750,-28,1122
12492,-3692,1744,12144,915,148,912
12504,-3556,2260,11936,1044,-67,541
12516,-3264,2548,11808,648,-244,-167
12528,-3144,2456,11724,37,-164,-811
12540,-3364,1924,11748,-14,-206,-1211
12552,-3692,1576,11516,595,-494,-1703
12564,-3892,1376,11492,771,-974,-2097
12576,-3668,1304,11344,533,-933,-2492
12588,-3536,928,11460,83,-454,-2679
12600,-4160,800,11364,-385,-557,-2934
12612,-4372,-4,11756,-465,-1016,-3245
12624,-4472,-840,12648,236,-982,-2725
12636,-4548,-760,13564,1567,-888,-2128
12648,-4540,-444,14120,2517,-527,-1567
12660,-4516,76,14472,2943,-128,-1468
12672,-4452,240,14968,2403,567,-1826
12684,-4588,-228,15244,1420,1592,-2547
12696,-4704,-1112,14388,122,2768,-2864
12708,-6940,-1968,13608,-776,2906,-2558
12720,-3576,-3568,11736,-2,2026,-2175
12732,-4244,-3260,11948,910,2771,-213
12744,-4004,-1720,12320,193,3225,923
12756,-3684,-1144,12760,-687,3339,1645
12768,-4120,-316,13380,-395,3217,1948
12780,-3664,624,13920,-34,3226,1753
12792,-3408,1080,14296,130,3494,1056
12804,-3716,904,14340,218,3485,350
12816,-4228,688,13756,396,3437,53
12828,-3832,580,13228,-164,3620,19
12840,-3996,520,13196,-847,3185,295
12852,-4296,296,14520,-1368,2187,843
12864,-4508,132,16372,-816,927,1891
12876,-3992,-624,18336,1919,660,2433
12888,-4936,2892,19868,2540,1110,3033
12900,-5092,4460,19540,844,1637,1706
12912,-4276,4476,18332,-765,1982,246
12924,-3968,4076,17208,-2031,1560,-744
12936,-4420,2620,16508,-3190,292,-1299
12948,-4696,1000,16808,-3662,-717,-855
12960,-5048,340,16868,-3337,-1174,608
12972,-4856,1000,16588,-3030,-1780,2028
12984,-4196,1956,17056,-3483,-2805,3052
12996,-4048,2268,18624,-4097,-4009,4203
13008,-4056,2208,20220,-3310,-4817,5390
13020,-4372,2496,21244,-506,-5574,6648
13032,-4076,4124,22444,3388,-5278,7712
13044,-3772,6172,22052,4040,-4747,6944
13056,-2468,7012,20964,2620,-3250,4993
13068,-2712,6328,18716,1423,-1935,3205
13080,-2968,5176,16724,719,-1268,2079
13092,-3232,4324,15032,-285,-815,1422
13104,-3236,3500,13824,-1164,-540,1442
13116,-3252,3196,13036,-1551,-288,1522
13128,-3276,3604,12276,-1578,182,1332
13140,-3624,3528,12184,-2247,-40,1313
13152,-3644,3120,12356,-2185,325,1372
13164,-3836,2680,12304,-1691,511,1756
13176,-3980,2880,12276,-306,179,1829
13188,-4036,3648,11976,187,277,1736
13200,-3552,3976,11548,139,617,1419
13212,-3164,4568,10884,-578,961,938
13224,-3356,4324,10608,-1740,1025,566
13236,-3308,3796,10680,-2191,1073,636
13248,-3408,3584,11304,-1455,757,1061
13260,-3364,4292,12292,-473,683,1224
13272,-3184,4976,13224,-360,1065,465
13284,-3208,4908,13184,-1295,1901,-374
13296,-3312,3908,12536,-2252,2600,-1164
13308,-3696,2500,11672,-2428,2921,-1218
13320,-3884,1484,11336,-2413,2706,-525
13332,-4164,964,11388,-1762,2278,258
13344,-4172,1160,11288,-1550,1994,993
13356,-4204,1084,11528,-1295,1447,1732
13368,-4024,1536,11652,-912,1212,2242
13380,-3696,2184,11808,-876,1452,2727
13392,-3860,2824,11944,-1102,1664,2626
13404,-4140,2932,12388,-1908,1344,2027
13416,-4332,1940,12824,-2117,1365,1576
13428,-4956,1524,12756,-1670,1440,1625
13440,-4968,1676,12668,-1431,1038,1825
13452,-5420,1416,13900,-1589,611,1496
13464,-5784,532,14396,-2255,318,1560
13476,-5884,-836,15420,-1510,-492,2705
13488,-5496,28,16824,426,-1029,3838
13500,-5164,1744,17892,971,-1005,4582
13514,-5336,3380,18692,968,-943,4272
13526,-4980,4324,19504,796,-616,3276
13538,-5176,4284,20220,892,-673,2225
13550,-5432,3880,21412,1205,-908,784
13562,-5656,2740,21728,1805,-963,-453
13574,-5648,1456,21280,2103,-1292,-1430
13586,-5004,-56,20104,1947,-2059,-1731
13598,-4724,-1420,19388,1627,-2302,-615
13610,-6008,-1552,18896,491,-4599,331
13622,-3620,-1700,17892,1753,-3354,2116
13634,-4372,448,17700,2952,-4141,2978
13646,-4308,2528,18476,2871,-4535,2437
13658,-4316,3332,18268,2541,-3814,879
13670,-4384,2644,17604,2467,-3263,-759
13682,-4640,1772,16328,2615,-2627,-1708
13694,-4608,956,14836,2879,-2089,-2086
13706,-3936,1100,13372,2622,-1298,-2050
13718,-3284,1876,12100,1075,-790,-2069
13730,-2892,1996,11440,-826,-385,-2109
13742,-3156,2196,11900,-1823,-241,-2139
13754,-3428,1936,12312,-1855,-49,-2220
13766,-3144,2184,12300,-1211,536,-1996
13778,-2920,2688,12020,-651,1143,-2132
13790,-3064,2616,11860,-133,1258,-2485
13802,-3412,2512,11664,881,868,-2762
13814,-3328,2672,11120,1578,1064,-2967
13826,-3112,2916,10312,1474,1592,-3378
13838,-2936,3176,9552,334,1964,-3992
13850,-3080,2412,9004,-1557,2220,-4260
13862,-3040,1232,8876,-2500,2200,-3932
13874,-3468,368,9952,-2088,1349,-2910
13886,-3580,208,12224,-1022,618,-2082
13898,-3496,464,13912,-197,930,-1227
13910,-3316,820,15176,858,1377,-881
13922,-3804,880,16156,2068,1939,-1283
13934,-3744,1500,15932,2430,2288,-2321
13946,-3104,1460,14608,1535,3164,-3261
13958,-2792,1164,13092,-27,4156,-3964
13970,-4212,1536,11784,-2613,4494,-4345
13982,-2268,-836,11696,-4176,2943,-4695
13994,-3988,-1468,12232,-4204,3417,-3397
14006,-3752,-1980,12992,-3869,2519,-2244
14018,-4152,-2064,15352,-2496,794,-635
14030,-4400,-980,16840,-790,59,456
14042,-3912,876,17600,253,-204,1115
14054,-4056,2516,18376,689,-312,1139
14066,-3584,2820,18908,1687,-284,255
14078,-4756,4728,19136,576,-396,-553
14090,-4600,3984,18504,-1554,-1073,-1980
14102,-4780,2792,17196,-2747,-1810,-2165
14114,-4828,1584,17048,-3114,-2926,-1082
14126,-4632,1844,17880,-3752,-3805,177
14138,-4096,1752,19220,-5355,-4042,1486
14150,-4128,1160,20912,-5107,-4944,3272
14162,-4540,1616,23104,-2776,-6805,5123
14174,-4604,2820,25236,864,-8553,5801
14186,-3688,4428,26356,3767,-7843,5905
14198,-3392,6172,25748,6258,-5263,5347
14210,-3112,7420,22764,4477,-3287,3094
14222,-3148,5508,19612,2554,-2438,1081
14234,-2888,3640,16900,1702,-1152,182
14246,-2960,2964,14664,-149,146,527
14258,-2868,2244,13056,-2005,411,499
14270,-3076,2612,12268,-3325,866,577
14282,-3392,2240,12164,-3934,1353,360
14294,-3540,2132,11716,-4184,1698,169
14306,-3348,2040,11504,-5041,2885,-525
14318,-3812,1348,10708,-6640,4282,-1185
14330,-4608,52,9672,-7587,4324,-1134
14342,-5524,-1448,8984,-7196,2695,-750
14354,-5052,-2424,9384,-5627,1760,1183
14366,-5112,-1300,9956,-2897,1016,3049
14378,-4728,616,10788,-1861,325,4165
14390,-3668,2868,11452,-1598,598,4102
14402,-3896,3776,11832,-1888,894,3756
14414,-3744,4084,12392,-1769,915,2934
14426,-3568,3920,12668,-1119,1270,2544
14438,-3548,4340,12212,-637,1825,2130
14450,-3460,3924,11292,-635,1824,1864
14462,-3084,3360,10752,-575,1585,2058
14474,-2636,3532,10876,-1066,2046,2521
14486,-2684,3820,11084,-2012,2002,2830
14498,-2844,3664,12048,-2061,1243,2584
14510,-2628,3588,13124,-1530,981,2332
14522,-2312,3772,13976,-1299,1735,1835
14534,-2872,3500,14208,-1478,2447,1012
14546,-3536,2504,14224,-1905,2465,-4
14558,-3840,748,14184,-2118,3019,-457
14570,-4768,-608,14076,-1610,3297,-298
14582,-5452,-1252,13744,-1112,2699,51
14594,-5392,-1968,13656,-942,2173,1143
14606,-5640,-2224,13652,-544,1470,2633
14618,-5712,-1608,14380,-204,394,4132
14630,-5724,-552,15808,94,-115,5333
14642,-5864,616,17164,641,-772,5894
14654,-5816,1544,18616,1754,-1380,6453
14666,-6160,2244,19928,4282,-2393,6580
14678,-5832,3432,21220,7126,-3145,6217
14690,-5104,5060,22552,8567,-3025,5033
14702,-4152,5076,23028,8255,-1874,3235
14714,-3996,5180,23052,7074,-1317,1914
14726,-3744,3752,22612,5836,-1796,112
14738,-3044,3340,21616,4600,-1524,-471
14750,-2996,3388,20356,2976,-523,-1555
14765,-3684,3316,18380,-764,104,-2885
14777,-4320,1676,17220,-1863,-514,-3658
14789,-4696,400,16456,-1032,-1777,-3778
14801,-4900,64,16456,391,-2072,-3028
14813,-5240,528,15912,1371,-2311,-2585
14825,-4768,1592,15508,1378,-2475,-2440
14837,-4672,2104,15836,405,-2241,-2834
14849,-4884,1940,16408,-611,-1723,-3452
14861,-5280,964,16536,-953,-836,-3723
14873,-5560,396,16156,-463,-282,-3778
14885,-5400,-52,15376,-31,395,-3841
14897,-5260,-84,14064,61,1145,-3670
14909,-4928,-364,12664,5,1473,-3767
14921,-4716,-408,11412,-293,1755,-3266
14933,-4556,-224,10528,-1058,1695,-2694
14945,-4260,-184,10248,-896,1280,-2061
14957,-4040,492,10752,-422,830,-1432
14969,-3828,1404,11680,-62,1096,-1219
14981,-3804,2152,12056,128,1664,-1724
14993,-3604,2896,11404,-145,2509,-2313
15005,-3884,2588,11044,-813,2975,-3094
15017,-3996,1788,10200,-974,2756,-3716
15029,-4020,1268,9444,-904,2711,-3859
15041,-4340,920,8780,-373,2926,-3582
15053,-4632,2092,7492,-671,2353,-3199
15065,-3900,3304,6588,-1305,1846,-3115
15077,-3588,4424,7128,-2413,1126,-3368
15089,-3860,3264,9908,-3463,-223,-4090
15101,-5344,920,13096,-1437,-1941,-4741
15113,-6124,-552,15920,1922,-3797,-4401
15125,-6280,-960,18136,5439,-3457,-3411
15137,-5868,600,18916,6496,-1268,-3742
15149,-5268,1800,16968,4347,1464,-4883
15161,-4696,1452,14336,1396,2887,-6255
15173,-4788,296,13156,-1499,3287,-6846
15185,-4812,-1508,13084,-3242,2879,-6234
15197,-6628,-1996,14500,-2626,925,-4895
15209,-4856,-1472,14488,504,1419,-3592
15221,-4964,572,15152,1767,1349,-2434
15233,-4556,2204,15244,1735,1438,-2496
15245,-4844,2632,15048,2046,525,-2852
15257,-5060,3036,15824,2799,-833,-2965
15269,-4592,3480,16116,2976,-680,-3068
15281,-4460,3312,16052,3067,-494,-3126
15293,-4720,3596,15816,2989,-990,-3069
15305,-4828,4116,15888,2329,-1195,-3343
15317,-5256,4456,15316,309,-961,-3874
15329,-5200,3716,14420,-1532,-1228,-3762
15341,-5420,2716,14172,-1581,-1952,-2733
15353,-5412,3148,15108,-1267,-3121,-1560
15365,-5028,3404,16708,-1357,-4070,-684
15377,-5088,3508,18452,-823,-4897,-80
15389,-5248,3444,19520,1234,-5610,944
15401,-5436,4956,20636,5509,-5407,1960
15413,-5120,7460,20644,6859,-4860,1054
15425,-5008,8944,19204,5455,-4495,-810
15437,-4508,7916,17272,4104,-4291,-3229
15449,-4444,6200,15688,2868,-3788,-4623
15461,-4636,4228,14664,1877,-3310,-5381
15473,-4436,2644,13784,693,-3469,-4891
15485,-4216,1988,13408,633,-4357,-4065
15497,-4256,3392,14052,1068,-4415,-3300
15509,-4228,5256,15408,-354,-3499,-3964
15521,-4236,5560,15576,-2355,-1667,-5325
15533,-4992,4380,14316,-2512,-964,-6850
15545,-5456,2804,13340,-1565,-1393,-7444
15557,-5248,1860,12648,-293,-1124,-7343
15569,-5188,1832,11616,416,-434,-6845
15581,-5376,2044,11060,131,-428,-6454
15593,-5352,2188,11020,-725,-470,-6412
15605,-5104,1976,11172,-1925,388,-6063
15617,-5248,1712,11504,-2394,1225,-5462
15629,-5640,1336,11836,-1761,1128,-4926
15641,-5780,1264,12468,-127,571,-4563
15653,-5616,1764,12964,1220,749,-4189
15665,-5896,2284,13088,1762,1657,-4144
15677,-6096,1644,12528,1602,2367,-4137
15689,-6020,1300,11892,2103,2727,-3707
15701,-5416,1484,10976,2238,3087,-2759
15713,-4700,2288,10840,2060,3050,-1778
15725,-4328,3100,11196,1974,2773,-1259
15737,-4108,4356,12028,2378,2679,-1361
15749,-3932,5676,12180,2208,3208,-2085
15761,-3920,6224,12204,1204,3577,-3411
15773,-4320,5616,11724,577,3408,-4783
15785,-4568,4156,11528,132,2933,-5627
15797,-4712,2656,11712,444,1938,-5698
15809,-4276,1736,12592,497,1555,-4779
15821,-4868,1356,13896,371,332,-3689
15833,-5452,1076,16024,721,-1257,-2990
15845,-5316,1192,17844,1546,-1618,-1648
15857,-5476,2556,19264,3289,-1549,-998
15869,-5252,4336,19816,4222,-1958,-1599
15881,-4584,5484,19960,3776,-2124,-2410
15893,-4512,5288,19956,3346,-1763,-3380
15905,-4976,5208,19904,2972,-1874,-4347
15917,-5464,3880,19852,2975,-2697,-5109
15929,-5436,3184,19704,3563,-3303,-5195
15941,-4988,2492,19524,3389,-3540,-5013
15953,-4412,2264,18824,3602,-3813,-4559
15965,-4548,3120,18232,3684,-4514,-4022
15977,-4300,4216,18240,3894,-5544,-4177
15991,-4028,5484,18608,3390,-5667,-5287
16003,-3932,5524,18160,2752,-5479,-6615
16015,-3832,5036,17744,2531,-5438,-7685
16027,-3800,4520,17516,2220,-5266,-8565
16039,-3952,3824,17352,2152,-4872,-9134
16051,-3996,3560,16964,1836,-4110,-9713
16063,-4036,3476,16008,1469,-2998,-10305
16075,-3916,3412,14784,1190,-2054,-11020
16087,-3780,3188,13760,448,-1486,-11864
16099,-3208,2688,12480,-512,-515,-12433
16111,-3372,2124,11496,-1444,-51,-12377
16123,-3528,1352,10968,-1820,-57,-12434
16135,-4020,644,10984,-1792,-463,-11898
16147,-4404,228,11140,-1168,-1068,-11176
16159,-4244,304,11516,-683,-823,-10284
16171,-4888,296,11944,105,-1028,-9282
16183,-4844,748,12040,859,-1403,-8766
16195,-4700,1328,12120,1244,-1331,-7951
16207,-4800,1624,12828,1683,-1377,-7429
16219,-4780,2128,13372,2221,-1674,-7170
16231,-4664,2432,14272,2178,-1999,-6977
16243,-4592,2396,15044,2741,-2333,-7303
16255,-4636,2748,16068,3115,-2348,-7622
16267,-4464,2876,16432,3205,-1826,-8146
16279,-4324,2692,16768,3296,-1300,-8765
16291,-4020,2732,16312,3316,-1031,-9700
16303,-3952,2188,15792,3096,-998,-10372
16315,-3996,1416,15368,2819,-1248,-10580
16327,-4348,560,15912,2870,-1430,-10036
16339,-4760,572,16060,3678,-1686,-9341
16351,-4788,1316,16260,4154,-1751,-8648
16363,-4756,2160,16784,4367,-1701,-8249
16375,-4592,2956,16920,4464,-2012,-8608
16387,-4360,2912,17648,4738,-2363,-8549
16399,-4460,3200,17824,5280,-2442,-8529
16411,-4160,3424,17940,5708,-2558,-8274
16423,-3648,4060,17844,5989,-2336,-8119
16435,-2896,4780,17736,5736,-2258,-8077
16447,-2300,5516,17916,5332,-2390,-8317
16459,-1760,5628,18448,4848,-2242,-8483
16471,-1504,6416,19068,4899,-1481,-9066
16483,-1428,6840,18644,3696,-151,-10356
16495,-1704,6088,17488,2457,886,-11970
16507,-2088,4796,15676,1307,1480,-13081
16519,-2620,3156,14044,592,1742,-13288
16531,-2960,1588,12828,114,1725,-12532
16543,-3280,960,11852,12,1223,-11195
16555,-3920,968,11912,27,41,-9282
16567,-4176,1032,12820,675,-1014,-7377
16579,-4036,2024,13800,1378,-1224,-5640
16591,-3460,3172,14620,1896,-1448,-4317
16603,-3256,4088,15444,2602,-1984,-3887
16615,-3488,4816,16140,3218,-2686,-3840
16627,-3052,5296,16552,3971,-2709,-4093
16639,-2600,5976,16352,4100,-1673,-4825
16651,-2432,6032,15440,3450,-699,-5870
16663,-2384,5440,13760,2525,-293,-7114
16675,-2420,4280,12872,1723,-309,-7693
16687,-2472,3344,12080,1285,208,-7786
16699,-2784,2784,11324,905,403,-7389
16711,-3488,2320,11340,264,-36,-7323
16723,-3892,1692,11528,-521,-321,-6841
16735,-4476,1112,11564,-191,-490,-5791
16747,-4880,1496,11968,920,-1127,-4835
16759,-4612,2712,12252,1385,-1404,-4219
16771,-4456,3296,12536,1380,-1422,-3868
16783,-4216,3816,13020,1527,-1494,-3757
16795,-4256,4196,13308,1278,-1566,-3699
16807,-4168,4000,14144,914,-1629,-3856
16819,-3768,3860,14456,644,-1432,-3997
16831,-3468,3716,15216,402,-982,-4000
16843,-3680,3180,16000,14,-831,-4052
16855,-3360,2376,16696,-260,-466,-3836
16867,-3608,1620,16872,-69,-7,-3113
16879,-3660,1384,16888,338,51,-2394
16891,-3448,1464,16680,603,-29,-1802
16903,-3292,1756,16512,266,188,-1283
16915,-3236,1800,16128,-642,451,-1069
16927,-3288,1636,15916,-1094,490,-696
16939,-3764,1728,15432,-1589,224,-468
16951,-3956,1416,15420,-2207,-357,-184
16963,-3608,860,15112,-2462,-680,445
16975,-3448,460,15348,-3008,-1326,1095
16987,-3704,-344,16272,-2849,-2517,2056
16999,-3880,-596,17644,-1302,-3833,3333
17011,-3548,448,19032,295,-4211,4305
17023,-3012,1844,19180,1188,-3865,4579
17035,-2668,2372,19008,2153,-3589,4055
17047,-2548,3732,18408,2696,-3038,3063
17059,-2400,4280,16904,1375,-1653,973
17071,-2308,3468,15104,-693,-327,-624
17083,-2596,2092,13724,-2148,660,-1799
17095,-3076,468,13136,-3215,732,-1867
17107,-3552,-952,13348,-2735,-172,-1168
17119,-3712,-928,13892,-1166,-1447,-170
17131,-3504,368,14844,-980,-1418,571
17143,-3352,1132,15636,-1649,-360,976
17155,-3664,1556,15844,-1477,-103,718
17167,-3484,2056,15660,-1701,-140,1352
17179,-3728,1916,15808,-197,-1633,353
17191,-3596,1584,15552,-317,-2641,-161
17203,-3120,1240,15032,-1290,-1611,154
17217,-3188,532,14536,-2063,-413,381
17229,-3360,768,14080,-3427,176,454
17241,-3524,284,14936,-4377,-265,39
17253,-3356,-388,15292,-4717,434,-1050
17265,-4152,156,14436,-5247,901,-888
17277,-3320,-1600,14100,-4485,843,-723
17289,-3604,-1812,14296,-2859,1077,289
17301,-3592,-1220,13524,-1271,1542,859
17313,-3648,68,12704,-774,911,1624
17325,-3592,1268,13064,-688,121,1768
17337,-3212,2564,13628,-1594,253,1313
17349,-3592,2168,13592,-2602,329,360
17361,-3996,1496,14068,-2341,-433,-476
17373,-4012,616,14284,-1255,-654,-867
17385,-3900,852,14124,28,-505,-1025
17397,-3872,1272,14084,644,-462,-1578
17409,-3800,1508,14060,556,-226,-2595
17421,-3852,1208,14184,134,-114,-3404
17433,-4044,188,14500,351,53,-3874
17445,-4208,-276,14564,798,792,-4110
17457,-4512,-116,14028,1124,1433,-4184
17469,-4620,8,13484,1363,1467,-4106
17481,-4940,68,13768,1555,1159,-3759
17493,-4464,-440,13672,2812,1056,-3612
17505,-3956,-688,13176,5039,1460,-2530
17517,-3108,752,13448,5745,163,-911
17529,-2516,2224,15216,5102,-1063,-624
17541,-1184,3268,16512,4696,359,-417
17553,-2184,4512,17240,3550,788,-579
17565,-2020,5076,17380,3388,980,-1407
17577,-2092,5612,16728,3608,1071,-2737
17589,-2216,5668,15256,2688,1199,-4909
17601,-2608,3988,13640,793,1057,-6338
17613,-3144,1372,12872,22,536,-6330
17625,-3700,48,12904,313,-596,-5259
17637,-4256,-984,13864,777,-2237,-3141
17649,-4616,-632,15932,2715,-3371,-1594
17661,-4784,740,17384,2778,-2941,377
17673,-4336,2272,18680,1748,-2544,1199
17685,-4124,3016,19076,1821,-1838,844
17697,-3832,4160,18708,1543,-811,232
17709,-3500,4120,17192,895,142,-463
17721,-3264,3336,15104,1242,704,-1424
17733,-3376,3052,13640,1046,686,-2035
17745,-2556,2652,12332,25,633,-2480
17757,-2076,1992,11812,-1795,403,-1693
17769,-2732,1096,12060,-2212,-1027,-818
17781,-3084,868,13264,-1416,-2867,-360
17793,-2452,1604,14384,-873,-2642,338
17805,-2636,2316,14964,-1178,-1686,444
17817,-2712,2620,14328,-1526,-1445,-46
17829,-2804,2588,13584,-1946,-1501,-179
17841,-2600,2172,13532,-2076,-1765,-140
17853,-2432,2360,13540,-2261,-1754,265
17865,-2472,2432,13976,-2099,-1937,520
17877,-2544,2996,14708,-2049,-1960,641
17889,-2324,3312,15020,-1733,-1266,167
17901,-2304,3544,14688,-1943,-584,-568
17913,-2352,3284,14052,-2736,117,-1230
17925,-2628,2604,13436,-3189,430,-1737
17937,-2808,1580,12868,-3248,335,-1831
17949,-3372,560,12768,-2828,-202,-1259
17961,-4924,272,12896,-3157,-2636,704
17973,-2820,-20,13624,-1960,-2117,1326
17985,-2564,728,13108,-2232,-1486,2224
17997,-4328,12,14816,-2229,-2627,2878
18009,-2312,264,14228,-1420,-2474,3762
18021,-812,1016,13900,-1463,-886,4991
18033,-816,2308,13828,-1898,1640,5513
18045,-848,3192,12416,-2497,3245,5237
18057,-1072,3880,11664,-3442,3123,4539
18069,-1532,3512,11824,-4125,2819,3811
18081,-1892,2964,11344,-4039,2721,3240
18093,-1876,1768,10608,-2690,2221,2736
18105,-1848,1936,10840,-1814,1753,2851
18117,-2116,2360,11640,-2070,2124,3163
18129,-2616,1336,12760,-3333,2732,3955
18141,-3432,304,14212,-3020,3118,5047
18153,-2940,72,15412,-1389,3445,6277
18165,-4948,-336,15240,2280,3417,5941
18177,-5748,1100,14656,5658,-226,4303
18189,-4844,2392,15536,6506,-2328,2117
18201,-3820,3376,16280,3924,-2575,40
18213,-6128,1848,19200,534,-3628,-1390
18225,-5412,1020,20404,-1736,-2058,-2372
18237,-5152,304,20788,-3144,158,-2134
18249,-6548,204,20736,-3900,1285,-2001
18261,-6892,-392,20532,-4203,978,-2257
18273,-6168,-1660,20388,-2948,194,-2193
18285,-5140,-1832,20236,-1562,-355,-1794
18297,-4640,-1892,20468,-1242,-900,-636
18309,-4744,-2048,20980,-1252,-1057,408
18321,-4280,-1188,20468,-427,-700,1466
18333,-4200,880,19252,203,-570,2168
18345,-3892,2760,18352,-121,-786,1614
18357,-3744,2576,17712,-1180,-910,802
18369,-3716,1744,16924,-996,-747,276
18381,-4172,1412,16148,-591,-437,312
18393,-4572,1040,15692,-468,-542,663
