Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
10957,-3388,1136,17488,-5082,3036,1438
10969,-3556,-456,17800,-5539,2401,2545
10981,-3896,-248,18988,-4971,1751,3536
10993,-4236,-396,19824,-4723,1069,4282
11005,-4784,-680,19612,-3234,81,5070
11017,-4988,-96,18904,-860,-1477,5921
11029,-4892,892,17704,1229,-3508,6481
11041,-4092,1408,16756,2755,-4882,6628
11053,-3600,2016,16048,3519,-5283,6394
11065,-3320,2692,15556,3145,-5208,5909
11077,-3132,3192,15836,1957,-4490,5658
11089,-3396,3316,16312,581,-3802,4356
11101,-3296,3000,16188,-430,-2463,2872
11113,-3308,2672,15316,-1265,-563,1609
11125,-3628,2112,13860,-1864,690,556
11137,-3964,1332,12336,-2304,1039,-336
11149,-3912,856,11516,-2852,1340,-609
11161,-4388,384,11172,-3109,1861,-418
11173,-5196,-468,11092,-1919,725,479
11185,-4860,32,11444,268,-626,1483
11197,-4528,1756,11408,1292,-693,1778
11209,-3532,2992,11056,362,213,1230
11221,-3024,3180,10920,-1158,1927,408
11233,-3804,2688,10736,-2227,2985,-484
11245,-4668,2104,10436,-2380,2668,-831
11257,-4952,1036,10324,-1985,1784,-763
11269,-4764,384,10924,-746,1261,-316
11281,-5420,252,11448,-34,1009,-23
11293,-5864,-620,11728,1088,454,1059
11305,-5604,-508,12160,3132,44,2862
11317,-4460,676,12156,3969,546,3936
11329,-3324,1436,11844,3138,1780,4093
11341,-2896,1788,12132,1283,2935,3825
11353,-3336,1236,12868,-490,3975,3736
11365,-4112,936,13728,-1046,4498,3575
11377,-4528,720,14284,-1459,4771,3509
11389,-5200,-296,14444,-1720,4392,3741
11401,-5552,-1812,15388,-1033,3057,4329
11413,-5892,-2252,16572,48,1431,4711
11425,-6420,-1528,17708,-109,225,4538
11437,-7180,-1268,18584,-1410,243,4176
11449,-7696,-1352,19248,-2888,1189,4082
11461,-7300,-1612,19796,-3256,2919,4685
11473,-7144,-1348,19456,-2364,3504,5419
11485,-6056,-1128,19508,-657,2118,5841
11497,-4748,-996,20568,2352,-303,5249
11509,-3344,704,22068,3628,-2164,4513
11521,-3080,1540,22848,2828,-3355,2516
11533,-3624,560,23308,1099,-4252,-407
11545,-4952,-1296,21228,705,-4237,-3109
11557,-5944,-2124,18024,492,-4283,-3389
11569,-6240,-1624,16160,-372,-4276,-2594
11581,-6700,-2012,15140,-818,-4153,-2695
11593,-7232,-2084,14392,-666,-4258,-1806
11605,-7020,-1752,14420,439,-4300,-515
11617,-6684,-796,14528,1904,-4554,841
11629,-5788,312,14992,3503,-5109,1873
11641,-4552,1596,15284,5006,-5253,2168
11653,-3700,3060,15116,5804,-4794,2066
11665,-2628,4596,14296,5240,-3533,527
11677,-2120,4492,12796,3805,-1833,-1708
11689,-2432,3388,11424,2234,-583,-3712
11701,-2916,2248,10504,793,259,-4797
11713,-3284,1000,9860,-346,933,-5100
11725,-4048,68,9828,-1135,1077,-4816
11737,-4664,-768,10144,-1174,311,-4177
11749,-4856,-668,10988,-1013,-157,-2909
11761,-4504,-540,11204,-180,348,-1851
11773,-3556,656,10628,693,1339,-731
11785,-3148,1912,10576,840,1773,-672
11797,-2924,2640,10808,248,1879,-1552
11809,-3124,2420,11088,-66,2299,-2689
11821,-3376,1844,10792,60,2877,-3522
11833,-3784,1036,10568,29,2626,-3966
11845,-3896,168,10240,194,1984,-4137
11857,-3680,-276,10992,-24,1749,-3999
11869,-3668,-368,11928,-388,1926,-3772
11881,-3632,-428,12488,-666,2288,-3856
11893,-3072,0,12440,-1241,2952,-3812
11905,-2664,384,12412,-2182,4021,-4170
11917,-2784,396,13208,-3398,4590,-4633
11929,-4400,-420,14984,-3893,4344,-5004
11941,-5172,-1452,16136,-2342,2949,-4398
11953,-5692,-1240,17028,188,1330,-3081
11965,-5248,128,17788,1813,-173,-2252
11977,-4368,668,19060,2425,-669,-1851
11989,-4288,2332,20004,2788,-430,-1880
12001,-4348,4124,19812,2178,443,-3028
12013,-3968,4648,18820,264,1326,-4159
12025,-4396,4132,17552,-622,633,-6226
12037,-5624,3016,15600,-1891,-1564,-7854
12049,-6984,988,14496,-2804,-4308,-7915
12061,-7700,-1256,14860,-2920,-6409,-6124
12073,-7764,-2244,16556,-2005,-6898,-2861
12085,-7492,-1272,19264,-1786,-6356,583
12097,-7180,-600,22036,-2263,-5747,2842
12109,-6548,24,24624,-176,-5984,4540
12121,-6052,1780,25984,3187,-6333,5069
12133,-5540,3660,25348,6270,-6122,4290
12145,-5076,5356,22616,7383,-5932,2261
12157,-4320,5620,19372,7213,-5244,291
12169,-3860,5400,16576,5720,-4186,-1133
12181,-3816,4580,15128,3386,-3302,-2255
12193,-3984,3692,14292,1274,-2749,-2853
12205,-4636,2340,14664,834,-2878,-2565
12217,-4524,2548,15256,1495,-3218,-2288
12229,-3924,3568,15496,1284,-2310,-2720
12241,-3608,3924,14792,226,-875,-3857
12253,-3984,3664,13624,-863,310,-5336
12265,-4184,3268,12292,-2545,1521,-6288
12277,-4980,2292,11268,-3779,2427,-6831
12289,-5376,1332,10620,-3922,2430,-6098
12301,-5896,1168,11488,-2631,1233,-4401
12313,-5672,2392,12956,-484,-613,-3571
12325,-4652,4012,13960,191,-1103,-3524
12337,-4128,4644,14332,255,-3,-4626
12349,-4468,4652,13908,-125,1686,-5518
12361,-4572,4056,13032,-818,2677,-5968
12373,-4396,3532,11860,-745,3026,-6361
12385,-4412,3320,10924,-768,2945,-6428
12397,-3984,2928,10404,-827,3025,-6224
12409,-3816,2860,9848,-889,3374,-5988
12421,-4136,3196,9692,-1237,3186,-5670
12433,-4396,2484,10152,-1330,2458,-5262
12445,-3948,2500,10152,-452,2187,-4980
12457,-3456,2756,9900,-220,2688,-4504
12469,-4452,2808,9952,-351,2260,-4132
12481,-4232,2320,10252,83,701,-3558
12493,-3080,2952,10620,603,965,-3101
12505,-3072,3224,11648,242,1781,-2796
12517,-4388,3052,13240,425,1383,-3081
12529,-4428,2524,14320,1335,368,-3526
12541,-3660,2180,14632,2038,1093,-3692
12553,-3852,2620,14564,1273,1642,-4562
12565,-4880,1088,14932,468,2498,-5044
12577,-6192,372,14676,598,2104,-4725
12589,-5572,220,15060,463,976,-4451
12601,-4860,356,15948,-654,1280,-3680
12613,-5172,-32,16576,-967,1633,-2965
12625,-5848,-72,18300,-303,491,-2187
12637,-5660,816,20348,880,-497,-1372
12649,-4716,1660,22212,2554,-193,-1022
12661,-4104,3380,23416,4231,622,-1248
12673,-3996,4892,23724,5158,841,-3524
12685,-4652,4304,21780,5068,891,-7291
12697,-4916,2040,19280,3962,785,-9377
12709,-5332,732,18080,2760,1063,-8823
12721,-5876,-1152,17384,2409,466,-8465
12733,-6472,-1708,16876,3004,-1052,-7579
12745,-6292,-1032,16756,3955,-2367,-6085
12757,-5664,264,17048,4486,-3384,-5251
12769,-4944,1588,16820,5103,-4236,-5850
12781,-4644,2308,16560,5535,-4787,-6698
12793,-4440,2264,16372,5814,-5295,-7628
12805,-4128,2628,16244,5627,-5274,-9064
12817,-4176,1976,16340,5178,-4484,-10206
12829,-4444,1856,15984,5033,-3777,-10675
12841,-4212,1712,15680,4693,-3401,-10932
12853,-3980,1848,15116,4307,-3046,-11641
12865,-3624,1800,14504,3557,-2317,-12095
12877,-3504,1572,14032,2807,-1812,-12241
12889,-3256,1540,13964,2160,-1044,-12560
12901,-3300,1164,13664,1730,18,-12594
12913,-3440,828,13424,1623,797,-12314
12925,-3628,1020,13196,1983,955,-11774
12937,-3316,1164,12944,2554,1024,-11623
12949,-3328,1280,12476,2837,1010,-11317
12961,-3624,1280,12212,3016,642,-10965
12973,-3620,1320,11980,3296,500,-10494
12985,-3748,1280,11624,2990,945,-9949
12997,-4076,892,11236,3208,1173,-9138
13009,-4136,1024,11432,3387,496,-8244
13021,-4192,1552,11972,3456,-232,-7652
13033,-4012,1744,12476,3503,-447,-7125
13045,-4292,1880,12928,3735,-1052,-6795
13057,-4036,2028,13416,4137,-1905,-6553
13069,-4216,2084,14308,4685,-2787,-6169
13081,-3996,2540,15644,5192,-3282,-5751
13093,-3984,2384,17112,5885,-3031,-6017
13105,-4684,2444,17948,5991,-2737,-6578
13117,-5432,1344,18052,5617,-2502,-7051
13129,-5352,368,17588,5417,-1858,-7081
13141,-5388,308,16600,5084,-845,-6577
13153,-5460,488,15996,4266,-458,-6042
13165,-4656,1364,15848,3101,-197,-6032
13177,-4240,2200,16224,1727,148,-6439
13189,-4376,2028,16684,875,458,-6930
13201,-4472,1448,16968,1612,366,-7139
13213,-4184,1884,17220,2544,-165,-7411
13225,-3996,2480,17464,2609,-792,-7852
13237,-3568,1524,18360,2810,-840,-7215
13249,-4856,2252,19340,3143,-2554,-6668
13261,-2972,2344,20216,3477,-3009,-6737
13273,-2024,3408,20184,3645,-1450,-7518
13285,-1936,3856,18796,2856,-136,-9180
13297,-2016,3792,16240,1667,569,-10675
13309,-2576,2888,13940,525,709,-11761
13321,-3000,1888,12596,-648,831,-11998
13333,-3832,1032,11592,-1452,167,-11695
13345,-4376,628,11452,-2261,-690,-10336
13357,-5132,476,12244,-1921,-2035,-8211
13369,-5028,1092,13584,-755,-3169,-6394
13381,-4116,2508,15124,-211,-3018,-4762
13393,-3484,3524,16888,74,-2966,-4029
13405,-3704,4088,18280,1115,-2867,-4556
13417,-4372,4560,18136,2280,-3411,-4477
13429,-3040,4720,17332,3005,-3460,-4839
13441,-1396,4508,15372,2943,-2151,-6190
13453,-1612,4180,13836,1601,-1037,-7333
13465,-2152,3032,13072,164,-740,-8138
13477,-2616,1904,13032,-981,-768,-7922
13489,-3476,972,13580,-1384,-1378,-7571
13501,-3204,-12,13572,-1493,-1145,-6781
13513,-3440,436,13108,-735,-503,-5320
13525,-3528,1464,12828,-298,-649,-4268
13537,-3388,2376,12832,476,-1369,-3700
13549,-2776,3956,13364,1350,-1759,-3656
13561,-2256,5016,13588,1172,-1119,-4464
13573,-2524,5296,13444,-297,-65,-5307
13585,-3308,4032,13664,-1193,234,-5852
13597,-3784,3092,14188,-1209,-9,-5686
13609,-3604,2852,14840,-598,-124,-4787
13621,-3116,3160,15468,-351,14,-4565
13633,-2504,3588,16400,-1070,709,-4772
13645,-2604,3244,17748,-2233,2008,-5251
13657,-2992,1760,18368,-2320,3547,-5675
13669,-3728,144,18452,-974,4371,-5266
13681,-4392,-1556,18064,543,3915,-3668
13693,-4628,-600,17752,1262,3822,-1644
13705,-5112,-828,17712,1137,2317,-1014
13717,-4028,-1352,17380,953,1701,-112
13729,-3372,-1256,16912,1397,2187,576
13741,-3916,-892,16008,1324,2013,743
13753,-3864,-768,15300,652,951,1303
13765,-3644,-796,14848,183,367,1711
13777,-3464,-568,14260,-393,-487,1719
13789,-3332,-460,14076,-1859,-1152,1687
13801,-3496,-1044,14396,-3086,-1518,1994
13813,-3724,-1816,14616,-3555,-1891,2934
13825,-3436,-1816,14868,-2902,-2860,4227
13837,-2904,-856,16264,-2146,-4007,5019
13849,-2300,52,17392,-1166,-4273,4217
13861,-1772,296,17548,-287,-3604,2922
13873,-1644,652,16584,336,-2664,1450
13885,-2108,616,14836,-234,-1961,-509
13897,-2596,-580,13696,-1414,-1726,-1490
13909,-2920,-1620,13252,-2118,-1301,-1056
13921,-3348,-2332,13136,-1975,-1588,-116
13933,-3480,-1404,13384,-1649,-3200,431
13945,-2256,-464,13580,-2308,-2733,700
13957,-1980,156,13652,-3150,-922,687
13969,-2648,248,14172,-3516,-544,487
13981,-3160,-28,14760,-2723,-1578,352
13993,-3380,-16,15724,-1535,-2814,595
14005,-3460,116,16568,-512,-3807,765
14017,-3400,100,17464,324,-3713,529
14029,-3496,-108,17820,1199,-2654,43
14041,-3836,-340,16828,1742,-1867,-615
14053,-3688,-272,15152,1400,-1290,-898
14065,-3808,-432,13440,466,-988,-1093
14077,-3436,-688,12636,-697,-348,-1016
14089,-3560,-1152,12312,-1263,651,-712
14101,-4112,-1364,12236,-992,635,249
14113,-4500,-1248,12552,283,-341,1295
14125,-3900,-404,13004,2051,-1448,2417
14137,-3288,1020,13568,3484,-2384,2630
14149,-2628,2228,13244,4098,-2282,1703
14161,-2372,2984,12828,3812,-1571,798
14173,-2164,3104,12708,3194,-1068,-273
14185,-2236,2692,13052,2265,-734,-1270
14197,-2476,2384,13584,1474,117,-2021
14209,-3096,1936,13888,1552,544,-3133
14221,-3176,1508,13844,1475,570,-3591
14233,-3192,1208,14132,1895,1264,-3700
14245,-3164,1304,13796,2555,1634,-4292
14257,-2944,1328,12712,2736,1770,-5022
14269,-3176,1196,11764,2666,1858,-5495
14281,-3572,824,11144,2701,1596,-5748
14293,-3500,596,10496,2794,1900,-5962
14305,-3904,176,10576,2526,2510,-5237
14317,-4380,-232,11552,2526,2283,-5126
14329,-4796,-940,12332,2611,2269,-5184
14341,-5148,-1576,12772,3241,2345,-4420
14353,-4756,-1284,12640,3873,2336,-3628
14365,-4240,-220,12796,3730,2427,-3254
14377,-3716,804,12836,2799,2568,-3555
14389,-2900,1140,13248,1160,3260,-4065
14401,-2940,460,14520,-139,4306,-4159
14413,-3520,72,15784,-149,4460,-4333
14425,-3728,-236,16904,389,4240,-4241
14437,-4068,-276,18272,1275,4167,-3909
14449,-4524,-152,17924,2454,3979,-4208
14461,-4552,-56,16720,3244,3313,-3949
14473,-4108,108,15928,3449,2695,-3638
14485,-4472,76,16368,2589,2052,-3401
14497,-3992,-328,18284,2075,2304,-2081
14509,-3808,1092,19472,1752,2825,-1666
14521,-3952,2324,19920,703,3278,-2815
14533,-3952,2332,19408,-327,4281,-3977
14545,-4356,1744,17684,-986,5127,-4986
14557,-5216,900,15072,-1453,4076,-5763
14569,-5916,-304,13112,-1685,2197,-5519
14581,-6824,-536,11992,-2141,-183,-3917
14593,-7080,-2252,12048,-3414,-2529,-1713
14605,-6872,-2496,14104,-1857,-3680,1484
14617,-6956,-940,17056,-1182,-4748,4689
14629,-6364,80,19872,-1028,-6316,6359
14641,-6080,900,22080,1909,-7466,6940
14653,-5068,2860,22392,5070,-7409,6828
14665,-4344,4632,21040,5816,-6769,6051
14677,-3620,4888,19192,5919,-5538,3927
14689,-3208,4796,16124,4907,-3824,1757
14701,-3380,4356,13476,2557,-2546,595
14713,-3632,3356,11980,-228,-1443,-41
14725,-4048,2392,11340,-2727,-507,-84
14737,-4536,1272,11864,-3853,-221,837
14749,-5048,796,13060,-3289,-559,2106
14761,-4580,1472,13628,-1277,-648,2992
14773,-3584,3020,13284,318,12,3185
14785,-2988,4512,12240,452,872,2115
14797,-2860,4772,10816,-308,1591,730
14809,-3024,4284,10048,-1374,1839,-298
14821,-3356,3616,9452,-2441,2071,-1007
14833,-3872,2492,9700,-2666,2035,-779
14845,-4184,2500,9760,-2657,1509,-96
14857,-4116,2516,11096,-2819,902,687
14869,-3940,2496,12204,-2902,1005,917
14881,-3920,2112,12980,-2699,1739,1000
14893,-4252,2044,13052,-2028,2173,1065
14905,-4324,1976,12340,-1546,2327,1056
14917,-4236,1628,11132,-961,2153,1333
14929,-3788,1996,9860,-659,1809,1879
14941,-3532,1948,9440,-947,1488,1994
14953,-3432,1540,9476,-1104,1134,2380
14965,-3676,952,10144,-981,547,3348
14977,-3136,1124,11836,-1079,322,4668
14989,-1360,1964,14768,-1628,844,5230
15001,-800,3188,16444,-2287,1080,3568
15013,-1032,4084,16536,-4260,394,103
15025,-2404,2112,16132,-6243,650,-2295
15037,-4704,-136,17260,-5769,548,-1694
15049,-5928,-396,17940,-2977,109,-323
15061,-6208,776,17600,-1399,-1436,-464
15073,-5308,1216,17352,-2877,-2852,-1595
15085,-4416,224,17356,-4680,-2348,-2710
15097,-4984,-1556,17508,-6085,-1461,-2966
15109,-5148,-3264,18248,-7035,-1774,-1999
15121,-5420,-4156,20136,-6766,-3397,-356
15133,-5728,-3868,22128,-4763,-5062,1264
15145,-5564,-2536,22560,-1553,-5167,2867
15157,-5304,-596,21660,1964,-6914,3048
15169,-5264,1196,20072,4499,-9234,1284
15181,-4848,1956,18308,4533,-9775,-317
15193,-4828,1432,16824,3276,-8496,-1406
15205,-5052,784,15572,1859,-6354,-1734
15217,-5268,420,15084,542,-5342,-1478
15229,-5076,280,15532,-7,-5242,-1388
15241,-5296,384,15828,367,-4935,-1565
15253,-4916,436,15320,1332,-4506,-1603
15265,-4032,288,14220,2299,-3482,-1700
15277,-4536,684,13568,2425,-2640,-2059
15289,-4404,108,12944,2088,-2536,-2608
15301,-4500,-840,12260,2350,-2039,-2445
15313,-4864,-1288,12020,2567,-1813,-1650
15325,-5212,-1652,11792,2220,-1789,-838
15337,-5512,-1896,11768,1993,-1978,89
15349,-5064,-1660,11984,1923,-1610,1356
15361,-4048,-764,12664,1860,-612,2638
15373,-3560,508,13184,1652,47,2979
