Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
10714,-10664,10868,3996,5630,-2589,427
10726,-10560,11156,3688,4552,-2369,812
10738,-11836,11112,3852,2909,-2358,1195
10750,-13132,10868,4356,1522,-2332,1481
10762,-13860,10144,4824,643,-2205,1624
10774,-13384,9144,5000,207,-2702,1494
10786,-11500,9940,4376,1,-2604,1295
10798,-10280,10708,3756,-180,-2540,1301
10810,-9928,10364,3968,-58,-2435,1239
10822,-10060,10072,3876,513,-2415,1057
10834,-10292,9924,4176,1435,-2387,668
10846,-10404,10092,4280,2428,-2417,151
10858,-10220,11032,4884,3090,-2523,-350
10870,-9896,11376,4016,3042,-1996,-767
10882,-9792,11744,4352,2609,-2263,-1122
10894,-10316,11596,4864,2184,-2172,-1421
10906,-10504,11240,4680,1723,-2056,-1827
10918,-10500,11356,4548,1251,-2180,-2383
10930,-10180,10944,4532,1010,-2210,-3009
10942,-10340,11308,4384,857,-2310,-3659
10954,-10580,12068,4460,685,-2415,-4245
10966,-10876,12884,4484,574,-2702,-4482
10978,-11684,12500,4548,666,-3099,-4552
10990,-12660,12532,4656,1298,-3534,-4451
11002,-13776,12060,4744,2401,-4122,-4200
11014,-14056,11620,4788,3589,-4717,-3723
11026,-13440,11184,4372,4249,-5104,-3204
11038,-12364,11532,4560,4003,-5087,-2649
11050,-10192,10800,3656,3036,-4648,-2149
11062,-10124,9800,3016,2261,-4480,-1977
11074,-10576,10096,2728,1883,-4580,-2049
11086,-10332,9744,1988,1888,-3936,-2310
11098,-9860,8960,1732,2522,-3710,-2664
11110,-9816,8724,1656,3796,-3508,-3073
11122,-9452,8460,1140,5260,-3262,-3482
11134,-9864,8808,688,6909,-3181,-3800
11146,-10392,8144,560,9035,-3212,-4098
11158,-11692,9200,-1236,11533,-3776,-4298
11170,-11568,8648,-1220,14449,-2978,-4440
11182,-11364,10884,-3516,16360,-2801,-4464
11194,-10920,11784,-3744,17325,-3710,-4445
11206,-11280,13408,-2924,17485,-4394,-4410
11218,-10824,14680,-3312,16857,-4811,-4299
11230,-10624,15196,-3408,15870,-5690,-4214
11242,-11052,15484,-3428,14949,-6574,-4075
11254,-10940,15916,-3580,14129,-7523,-3935
11266,-10496,16140,-3768,13278,-8350,-3826
11278,-10168,16252,-3996,12338,-9125,-3825
11290,-9716,16020,-4172,12065,-9762,-3989
11302,-9656,15832,-4156,12101,-10378,-4210
11314,-9584,15456,-4356,12478,-10835,-4462
11326,-9528,15164,-4492,13127,-11221,-4720
11338,-9264,15336,-4300,13962,-11583,-5000
11350,-9124,15388,-4696,14628,-11816,-5231
11362,-9096,15816,-4216,15218,-12061,-5461
11374,-8856,16032,-4176,15724,-12371,-5702
11386,-8908,16024,-3888,16119,-12535,-5894
11398,-9148,16136,-3932,16357,-12725,-5980
11410,-9052,16084,-3868,16371,-12696,-6056
11422,-8928,16144,-3932,16356,-12782,-6108
11434,-9048,15908,-3468,16445,-12972,-6119
11446,-9088,15844,-3432,16661,-13003,-6135
11458,-8824,15540,-3260,16884,-12983,-6212
11470,-8872,15268,-2892,17205,-12962,-6298
11482,-8728,15016,-2644,17482,-12790,-6427
11494,-8604,14660,-2520,17671,-12618,-6530
11506,-8976,14424,-1952,17869,-12456,-6596
11518,-8932,14308,-1712,17968,-12355,-6518
11530,-8876,14220,-1240,17960,-12302,-6447
11542,-8692,14720,-828,17890,-12260,-6454
11554,-8280,15100,-608,17411,-12240,-6517
11566,-8600,14832,-316,16858,-12128,-6651
11578,-8756,14684,188,16660,-12139,-6776
11590,-8756,14264,416,16858,-12057,-6927
11602,-9056,14120,1104,17394,-11997,-7101
11614,-8720,14420,1156,17931,-11866,-7254
11627,-9204,14764,1536,17893,-11713,-7352
11639,-9852,14964,1928,17440,-11533,-7234
11651,-10012,14864,2496,16682,-11423,-7144
11663,-10228,14480,2884,15910,-11371,-6984
11675,-9816,14000,3144,15186,-11200,-6977
11687,-9012,13604,3320,14530,-11068,-7139
11699,-8440,13184,3580,13991,-10797,-7441
11711,-8472,12940,3992,13917,-10542,-7737
11723,-9080,12528,4860,14681,-10364,-8000
11735,-9424,12640,5428,15829,-10181,-8092
11747,-9992,12976,5932,16611,-9934,-8168
11759,-9872,13400,6100,16906,-9701,-8117
11771,-10332,13844,6604,16667,-9471,-7964
11783,-10124,13948,6848,16185,-9308,-7814
11795,-10172,13772,7052,15460,-9176,-7647
11807,-10284,13320,7212,14647,-9060,-7441
11819,-10496,12980,7116,13842,-8867,-7254
11831,-10608,12240,7044,13198,-8791,-7027
11843,-11264,11716,7144,12833,-8757,-6798
11855,-10820,11520,6752,12609,-8777,-6687
11867,-10520,11084,6408,12059,-8748,-6689
11879,-10400,10720,6412,12053,-8738,-6792
11891,-10276,10520,6092,11496,-8705,-6826
11903,-10100,10064,5860,11100,-8649,-6878
11915,-10272,9752,5820,10875,-8662,-6967
11927,-10068,9488,5392,10766,-8649,-7012
11939,-10184,9064,5700,10901,-8710,-7079
11951,-10224,8816,5708,11106,-8707,-7094
11963,-10524,9032,5872,11094,-8721,-7037
11975,-10260,9012,5768,10715,-8684,-6951
11987,-10396,8780,6036,10189,-8521,-6745
11999,-10216,8288,6140,9766,-8438,-6579
12011,-10076,7796,6380,9544,-8239,-6429
12023,-10248,7324,6596,9541,-8066,-6259
12035,-10440,7044,6636,9650,-8003,-6031
12047,-10636,6960,6820,9739,-7802,-5751
12059,-10660,7216,7196,9585,-7691,-5440
12071,-10644,7388,7252,9152,-7537,-5194
12083,-10868,7792,7456,8462,-7469,-4897
12095,-11108,7592,7544,7796,-7381,-4670
12107,-11520,7636,7480,7339,-7295,-4481
12119,-11516,7700,7516,7021,-7276,-4325
12131,-11268,7524,7388,6810,-7200,-4293
12143,-11240,7668,7200,6626,-7091,-4291
12155,-11284,7588,7164,6490,-6920,-4380
12167,-11336,7468,7228,6406,-6828,-4450
12179,-11764,7028,7236,6494,-6739,-4566
12191,-12120,6584,7360,6720,-6668,-4649
12203,-12540,6616,7332,6894,-6637,-4717
12215,-12640,6432,7280,6904,-6536,-4837
12227,-12752,6676,7460,6617,-6502,-4995
12239,-12684,6704,7560,6088,-6458,-5236
12251,-12644,6656,7660,5499,-6501,-5572
12263,-12836,6704,7592,5008,-6458,-5893
12275,-12856,6096,8072,4889,-6479,-6271
12287,-13076,6008,8272,5153,-6510,-6695
12299,-12968,5908,8404,5332,-6421,-7069
12311,-13300,6240,8436,5209,-6422,-7378
12323,-13280,6112,8552,4748,-6315,-7598
12335,-13564,6052,8936,4203,-6240,-7815
12347,-13324,5924,8848,3571,-6175,-8032
12359,-13864,5676,9044,3018,-6064,-8261
12371,-13856,5324,9312,2759,-5981,-8498
12383,-14460,5176,9852,2588,-6001,-8784
12395,-14620,5136,9668,2177,-5977,-9082
12407,-14920,4884,9688,1507,-5921,-9298
12419,-15092,4412,9836,887,-5910,-9545
12431,-15224,4104,9944,342,-5785,-9764
12443,-15324,3600,9780,18,-5657,-10062
12455,-15584,3476,10004,0,-5474,-10316
12467,-15696,3100,10188,61,-5339,-10674
12479,-15832,2992,10412,-58,-5165,-11064
12491,-16084,2936,10340,-417,-4973,-11417
12503,-16196,2816,10540,-1019,-4729,-11767
12515,-16340,2568,10600,-1694,-4419,-12078
12527,-16316,2340,10844,-2232,-4119,-12450
12539,-16328,1968,11024,-2573,-3926,-12863
12551,-16296,1660,10904,-2885,-3563,-13308
12563,-16192,1628,11088,-3178,-3258,-13884
12575,-16068,1228,11064,-3436,-2961,-14529
12587,-16228,920,11272,-3585,-2540,-15171
12599,-15940,760,11384,-3685,-2179,-15830
12611,-15592,560,11012,-3956,-1812,-16545
12623,-15048,356,10888,-4320,-1406,-17320
12635,-15252,232,10760,-4740,-1027,-18020
12647,-14924,-172,10748,-5131,-595,-18667
12659,-14728,-680,10552,-5394,-250,-19361
12671,-14628,-1156,10500,-5525,1,-20105
12683,-14276,-1528,10012,-5732,235,-20896
12695,-14392,-1848,9676,-5943,378,-21627
12707,-13796,-2372,9424,-5979,501,-22485
12719,-13160,-2628,8936,-6134,635,-23331
12731,-12708,-2648,8384,-6455,724,-24218
12743,-12368,-2960,8244,-6810,705,-25084
12755,-12112,-3492,7832,-7020,678,-25910
12767,-11648,-3700,7776,-7122,445,-26676
12779,-10888,-4120,7528,-7000,120,-27390
12791,-10148,-4080,7160,-6934,-325,-28132
12803,-9236,-4564,7044,-7024,-884,-29005
12815,-8552,-4760,6808,-7300,-1566,-29910
12827,-7492,-4760,6352,-7774,-2227,-30794
12839,-6448,-4736,6004,-8298,-3038,-31646
12851,-5448,-4372,5348,-8805,-3792,-32404
12863,-4096,-4716,4988,-9314,-4439,-32768
12875,-3252,-4740,4620,-9675,-5256,-32768
12887,-1960,-4820,3896,-9739,-5999,-32768
12899,-728,-4788,3540,-9548,-6913,-32768
12911,644,-4284,2836,-8931,-7860,-32768
12923,1872,-4608,1820,-7889,-9132,-32768
12935,3896,-3840,568,-6849,-10470,-32768
12947,6176,-3120,-1128,-6051,-11761,-32768
12959,8192,-2304,-2460,-5277,-13364,-32768
12971,10256,-1716,-3804,-4345,-14796,-32768
12983,11976,-1164,-5216,-3158,-16748,-32768
